,lncrna,gene,correlation,p_value,regulation_type,strength
15861,lncRNA_8691,FUN_028130,-0.4383527975326598,0.0046662232810217395,repression,0.4383527975326598
15862,lncRNA_41033,FUN_028130,0.4495999473605686,0.0036081127741132333,activation,0.4495999473605686
15863,lncRNA_7401,FUN_028130,-0.33441173591004647,0.03493731577495116,repression,0.33441173591004647
15864,lncRNA_5502,FUN_028130,-0.44644026212065546,0.0038817917736845456,repression,0.44644026212065546
15865,lncRNA_52103,FUN_028130,0.3550349466463912,0.024574104905821962,activation,0.3550349466463912
15866,lncRNA_37116,FUN_028130,-0.3579102768204118,0.023357100256414937,repression,0.3579102768204118
15867,lncRNA_22218,FUN_028130,0.44416868725049974,0.004089562944320124,activation,0.44416868725049974
15868,lncRNA_36876,FUN_028130,0.4203868856174112,0.006915964740546626,activation,0.4203868856174112
15869,lncRNA_48769,FUN_028130,-0.47411648062481365,0.0019976722053168866,repression,0.47411648062481365
15870,lncRNA_45071,FUN_028130,0.567341860808093,0.000134793170571661,activation,0.567341860808093
15871,lncRNA_33348,FUN_028130,-0.4209809901555533,0.0068288133447056655,repression,0.4209809901555533
15872,lncRNA_35018,FUN_028130,-0.36059426282908175,0.02226680135415139,repression,0.36059426282908175
15873,lncRNA_30974,FUN_028130,0.40881191739129713,0.00881569604257496,activation,0.40881191739129713
15874,lncRNA_53503,FUN_028130,0.48021669836957076,0.0017126530495096502,activation,0.48021669836957076
15875,lncRNA_30394,FUN_028130,0.44891767336630733,0.0036657389538460477,activation,0.44891767336630733
15876,lncRNA_28772,FUN_028130,0.4388510366552093,0.004614197055949589,activation,0.4388510366552093
15877,lncRNA_22244,FUN_028130,0.3209066518900915,0.04348901882537054,activation,0.3209066518900915
15878,lncRNA_17830,FUN_028130,-0.361182353179647,0.02203366686746996,repression,0.361182353179647
15879,lncRNA_18703,FUN_028130,-0.3126102392210714,0.049534785359420234,repression,0.3126102392210714
15880,lncRNA_54060,FUN_028130,0.3568105218316223,0.023816512302777617,activation,0.3568105218316223
15881,lncRNA_38415,FUN_028130,0.650237272607985,5.590083538416803e-06,activation,0.650237272607985
15882,lncRNA_51179,FUN_028130,0.5480182034991193,0.0002517365790667873,activation,0.5480182034991193
15883,lncRNA_1070,FUN_028130,0.6280466453992841,1.4347646440723423e-05,activation,0.6280466453992841
15884,lncRNA_1010,FUN_028130,-0.33868386175849224,0.03253871338003638,repression,0.33868386175849224
15885,lncRNA_30218,FUN_028130,0.520115239045885,0.0005817274887244216,activation,0.520115239045885
15886,lncRNA_17865,FUN_028130,0.3630081843037393,0.021322804609730482,activation,0.3630081843037393
15887,lncRNA_41434,FUN_028130,0.5310011419516257,0.0004231920039709519,activation,0.5310011419516257
15888,lncRNA_8834,FUN_028130,0.44537551155357635,0.003978005367852134,activation,0.44537551155357635
15889,lncRNA_51602,FUN_028130,-0.4731501337918593,0.002046460526171874,repression,0.4731501337918593
15890,lncRNA_8600,FUN_028130,0.36562671468856955,0.020336849173804978,activation,0.36562671468856955
15891,lncRNA_19838,FUN_028130,0.7088252204683535,3.0806619835601806e-07,activation,0.7088252204683535
15892,lncRNA_26554,FUN_028130,0.32021824563944884,0.04396673901882204,activation,0.32021824563944884
15893,lncRNA_19784,FUN_028130,-0.33694531655173127,0.03349795526930495,repression,0.33694531655173127
15894,lncRNA_44697,FUN_028130,0.46792797909550843,0.0023286958371846874,activation,0.46792797909550843
15895,lncRNA_10736,FUN_028130,0.33784043086679394,0.033001217248210854,activation,0.33784043086679394
15896,lncRNA_36610,FUN_028130,-0.33463991629616674,0.034805641535280894,repression,0.33463991629616674
15897,lncRNA_28844,FUN_028130,-0.38278687301325043,0.014775249262620917,repression,0.38278687301325043
15898,lncRNA_46179,FUN_028130,-0.5306834869652712,0.0004272045412016237,repression,0.5306834869652712
15899,lncRNA_28433,FUN_028130,0.3533689934531842,0.025303039611383162,activation,0.3533689934531842
15900,lncRNA_45644,FUN_028130,-0.478323640384984,0.0017969954244246983,repression,0.478323640384984
15901,lncRNA_297,FUN_028130,0.5191570492145274,0.0005979461459203766,activation,0.5191570492145274
15902,lncRNA_32530,FUN_028130,-0.3152471113807846,0.047544035148268736,repression,0.3152471113807846
15903,lncRNA_28646,FUN_028130,-0.341527951190879,0.031018238312856362,repression,0.341527951190879
15904,lncRNA_36999,FUN_028130,0.43359945883943973,0.005188746110076097,activation,0.43359945883943973
15905,lncRNA_35121,FUN_028130,-0.3361075166771571,0.03396843215914986,repression,0.3361075166771571
15906,lncRNA_9146,FUN_028130,0.5056590747676619,0.0008734243839635025,activation,0.5056590747676619
15907,lncRNA_43077,FUN_028130,0.4408174360367538,0.004413753496140158,activation,0.4408174360367538
15908,lncRNA_8402,FUN_028130,0.6171330427093258,2.2217021990189198e-05,activation,0.6171330427093258
15909,lncRNA_948,FUN_028130,0.6770396286468631,1.609536128097564e-06,activation,0.6770396286468631
15910,lncRNA_28664,FUN_028130,0.4572729217006711,0.003012483348817446,activation,0.4572729217006711
15911,lncRNA_51597,FUN_028130,0.5642837089362609,0.00014918354614401638,activation,0.5642837089362609
15912,lncRNA_26004,FUN_028130,0.4407146178029712,0.004424043399517081,activation,0.4407146178029712
15913,lncRNA_35986,FUN_028130,-0.5662880710858386,0.0001396036219304744,repression,0.5662880710858386
15914,lncRNA_48271,FUN_028130,-0.3243915058570386,0.04113485815432416,repression,0.3243915058570386
15915,lncRNA_15085,FUN_028130,0.7708295505343552,5.935640796890971e-09,activation,0.7708295505343552
15916,lncRNA_44677,FUN_028130,0.33137705431693043,0.036727657461864925,activation,0.33137705431693043
15917,lncRNA_8578,FUN_028130,0.4748771887351154,0.0019599894534037656,activation,0.4748771887351154
15918,lncRNA_25921,FUN_028130,0.3578412839940271,0.023385702665561264,activation,0.3578412839940271
15919,lncRNA_54368,FUN_028130,-0.31479460671527676,0.047880995067187515,repression,0.31479460671527676
15920,lncRNA_8931,FUN_028130,0.360603111821137,0.022263278188403936,activation,0.360603111821137
15921,lncRNA_10079,FUN_028130,-0.35888128147444,0.022957631542982356,repression,0.35888128147444
15922,lncRNA_12013,FUN_028130,-0.3667533935277015,0.01992452172488869,repression,0.3667533935277015
15923,lncRNA_49528,FUN_028130,-0.39089022856904027,0.012633818960431501,repression,0.39089022856904027
15924,lncRNA_20229,FUN_028130,0.44066677688707445,0.0044288383573389345,activation,0.44066677688707445
15925,lncRNA_37337,FUN_028130,0.4382754798301729,0.004674342314129787,activation,0.4382754798301729
15926,lncRNA_8456,FUN_028130,0.5479510694412898,0.0002522668222648862,activation,0.5479510694412898
15927,lncRNA_27861,FUN_028130,0.41975920878175965,0.0070090808145793874,activation,0.41975920878175965
15928,lncRNA_172,FUN_028130,-0.3431022453549588,0.030202089135364103,repression,0.3431022453549588
15929,lncRNA_37117,FUN_028130,0.43316084734893556,0.005239423366990997,activation,0.43316084734893556
15930,lncRNA_12060,FUN_028130,-0.3531412203402709,0.025404082530540315,repression,0.3531412203402709
15931,lncRNA_36837,FUN_028130,0.39646708013465537,0.01131838603336421,activation,0.39646708013465537
15932,lncRNA_30445,FUN_028130,0.41174316512883696,0.008296647795866991,activation,0.41174316512883696
15933,lncRNA_33003,FUN_028130,-0.32284754912824215,0.0421647493719302,repression,0.32284754912824215
15934,lncRNA_21450,FUN_028130,0.7482402597849152,2.85193722761697e-08,activation,0.7482402597849152
15935,lncRNA_36250,FUN_028130,-0.4931470486070283,0.0012241912046407064,repression,0.4931470486070283
15936,lncRNA_7150,FUN_028130,-0.4355098794756494,0.004972940207885733,repression,0.4355098794756494
15937,lncRNA_29808,FUN_028130,0.3142210978900632,0.04831082611916342,activation,0.3142210978900632
15938,lncRNA_28917,FUN_028130,-0.3311819892875342,0.036845256625728136,repression,0.3311819892875342
15939,lncRNA_53501,FUN_028130,-0.3942061064014797,0.011836898839651545,repression,0.3942061064014797
15940,lncRNA_13847,FUN_028130,-0.3955865704482579,0.011517966373950703,repression,0.3955865704482579
15941,lncRNA_30114,FUN_028130,0.5827461554863488,7.962168821340658e-05,activation,0.5827461554863488
15942,lncRNA_22774,FUN_028130,0.4315298639359023,0.005431650183921388,activation,0.4315298639359023
15943,lncRNA_33337,FUN_028130,0.5230884297596179,0.0005338733076994301,activation,0.5230884297596179
15944,lncRNA_41120,FUN_028130,0.3730072109681593,0.017761046662033333,activation,0.3730072109681593
15945,lncRNA_38447,FUN_028130,-0.5035072887851797,0.0009264861971232758,repression,0.5035072887851797
15946,lncRNA_22315,FUN_028130,0.3555213229191749,0.024364615041231188,activation,0.3555213229191749
15947,lncRNA_20155,FUN_028130,0.5551498095077325,0.00020079911014799266,activation,0.5551498095077325
15948,lncRNA_7467,FUN_028130,0.5681661076721112,0.00013113551659641674,activation,0.5681661076721112
15949,lncRNA_14601,FUN_028130,0.44852426331658707,0.0036993307600129326,activation,0.44852426331658707
15950,lncRNA_52654,FUN_028130,-0.3358338885346308,0.03412326072536731,repression,0.3358338885346308
15951,lncRNA_45064,FUN_028130,-0.37340017701653033,0.017631973607227045,repression,0.37340017701653033
15952,lncRNA_38457,FUN_028130,0.4323992880556282,0.005328433644677815,activation,0.4323992880556282
15953,lncRNA_41111,FUN_028130,0.3741375916861231,0.01739189229859799,activation,0.3741375916861231
15954,lncRNA_37327,FUN_028130,0.3383815127992783,0.03270389295271615,activation,0.3383815127992783
15955,lncRNA_26714,FUN_028130,-0.5353284026834267,0.0003717941173107184,repression,0.5353284026834267
15956,lncRNA_47409,FUN_028130,0.5308005572923448,0.00042572179088836733,activation,0.5308005572923448
15957,lncRNA_32233,FUN_028130,0.7038619539627837,4.0447163515153115e-07,activation,0.7038619539627837
15958,lncRNA_51053,FUN_028130,0.5495053742315629,0.0002402446522219729,activation,0.5495053742315629
15959,lncRNA_53561,FUN_028130,-0.32891873292838997,0.03823234754579068,repression,0.32891873292838997
15960,lncRNA_18677,FUN_028130,-0.41017062446800984,0.008571743076454325,repression,0.41017062446800984
15961,lncRNA_26584,FUN_028130,0.6213849252708917,1.8773771149711878e-05,activation,0.6213849252708917
15962,lncRNA_43255,FUN_028130,-0.4697135637497987,0.002228567667328567,repression,0.4697135637497987
15963,lncRNA_26003,FUN_028130,0.4399122758232832,0.004505059665842202,activation,0.4399122758232832
15964,lncRNA_38501,FUN_028130,0.4601532249587366,0.0028122106211032737,activation,0.4601532249587366
15965,lncRNA_54184,FUN_028130,0.3893130448206811,0.013028584688175806,activation,0.3893130448206811
15966,lncRNA_45096,FUN_028130,0.47225429137933533,0.0020926229401218854,activation,0.47225429137933533
15967,lncRNA_52161,FUN_026463,0.6885776673227086,9.04577339204247e-07,activation,0.6885776673227086
15968,lncRNA_44731,FUN_026463,0.5494822939701407,0.00024041933350411182,activation,0.5494822939701407
15969,lncRNA_16766,FUN_026463,0.32010658436167094,0.044044625707851434,activation,0.32010658436167094
15970,lncRNA_51620,FUN_026463,-0.33419868461595925,0.03506062778843882,repression,0.33419868461595925
15971,lncRNA_32743,FUN_026463,0.31839989799600105,0.04524905770683375,activation,0.31839989799600105
15972,lncRNA_1290,FUN_026463,0.6019120033264578,3.9806982954822665e-05,activation,0.6019120033264578
15973,lncRNA_32638,FUN_026463,0.4508177471630762,0.0035072178080747898,activation,0.4508177471630762
15974,lncRNA_18607,FUN_026463,0.47600186987259735,0.0019054237876003442,activation,0.47600186987259735
15975,lncRNA_47058,FUN_026463,0.8350625843538666,2.0955892021918404e-11,activation,0.8350625843538666
15976,lncRNA_25872,FUN_026463,0.45077085477805384,0.0035110567637234905,activation,0.45077085477805384
15977,lncRNA_30710,FUN_026463,0.713087816580893,2.427388144993218e-07,activation,0.713087816580893
15978,lncRNA_44612,FUN_026463,0.7476180728634844,2.970994433263975e-08,activation,0.7476180728634844
15979,lncRNA_2097,FUN_026463,0.7422157282387855,4.217054206099023e-08,activation,0.7422157282387855
15980,lncRNA_53526,FUN_026463,0.6769711224823685,1.6149292505854103e-06,activation,0.6769711224823685
15981,lncRNA_11185,FUN_026463,0.8604948454275105,1.0986739165508931e-12,activation,0.8604948454275105
15982,lncRNA_37030,FUN_026463,0.39902335894171226,0.010755579215052777,activation,0.39902335894171226
15983,lncRNA_16540,FUN_026463,0.7798898504093802,3.006377792092562e-09,activation,0.7798898504093802
15984,lncRNA_38253,FUN_026463,0.3213541155711775,0.04318076381405283,activation,0.3213541155711775
15985,lncRNA_3594,FUN_026463,0.6669116207287541,2.614682403820225e-06,activation,0.6669116207287541
15986,lncRNA_12204,FUN_026463,0.6988938010830721,5.28291150955949e-07,activation,0.6988938010830721
15987,lncRNA_19076,FUN_026463,0.6293875883401584,1.3581455536686996e-05,activation,0.6293875883401584
15988,lncRNA_37373,FUN_026463,0.3122680709695922,0.049797957915550084,activation,0.3122680709695922
15989,lncRNA_51462,FUN_026463,0.6375940857836689,9.651790664669885e-06,activation,0.6375940857836689
15990,lncRNA_23635,FUN_026463,0.4341595994514454,0.005124645640378876,activation,0.4341595994514454
15991,lncRNA_24786,FUN_026463,0.8190090658690051,1.0545376782452331e-10,activation,0.8190090658690051
15992,lncRNA_13113,FUN_026463,0.6301082409396498,1.3185327150152637e-05,activation,0.6301082409396498
15993,lncRNA_50276,FUN_026463,0.6969810173873253,5.84670675826995e-07,activation,0.6969810173873253
15994,lncRNA_54061,FUN_026463,0.7369404439283563,5.88817576008276e-08,activation,0.7369404439283563
15995,lncRNA_25167,FUN_026463,0.5155298527049917,0.0006630606195038386,activation,0.5155298527049917
15996,lncRNA_49932,FUN_026463,0.35740385621230997,0.023567727117732744,activation,0.35740385621230997
15997,lncRNA_14005,FUN_026463,0.7255117220250746,1.1820678808911779e-07,activation,0.7255117220250746
15998,lncRNA_15088,FUN_026463,0.39809271337502056,0.01095764784116644,activation,0.39809271337502056
15999,lncRNA_12117,FUN_026463,0.6339293716942073,1.1255922899538307e-05,activation,0.6339293716942073
16000,lncRNA_55104,FUN_026463,0.8140062765900623,1.6896499884891195e-10,activation,0.8140062765900623
16001,lncRNA_22720,FUN_026463,0.818271937182153,1.1314082890848824e-10,activation,0.818271937182153
16002,lncRNA_33251,FUN_026463,0.6662094861710011,2.7022807308234153e-06,activation,0.6662094861710011
16003,lncRNA_33619,FUN_026463,0.3280678870630797,0.038764703855675556,activation,0.3280678870630797
16004,lncRNA_26554,FUN_026463,0.5079076854745741,0.0008208795123341491,activation,0.5079076854745741
16005,lncRNA_46201,FUN_026463,0.5420421233700332,0.0003030683090616226,activation,0.5420421233700332
16006,lncRNA_14779,FUN_026463,0.8638525674738919,7.130669127073214e-13,activation,0.8638525674738919
16007,lncRNA_40243,FUN_026463,0.5105680438557251,0.0007623600504295513,activation,0.5105680438557251
16008,lncRNA_31750,FUN_026463,0.7902843874876515,1.3231256283426108e-09,activation,0.7902843874876515
16009,lncRNA_33410,FUN_026463,0.6101720540306568,2.9116557182887218e-05,activation,0.6101720540306568
16010,lncRNA_52478,FUN_026463,0.7140119564739621,2.3038573977482973e-07,activation,0.7140119564739621
16011,lncRNA_17828,FUN_026463,0.47525526431268034,0.0019414949227816519,activation,0.47525526431268034
16012,lncRNA_28497,FUN_026463,0.5102448017441621,0.0007692661935524106,activation,0.5102448017441621
16013,lncRNA_48666,FUN_026463,0.742110530354357,4.2455507220024244e-08,activation,0.742110530354357
16014,lncRNA_46006,FUN_026463,0.587517252120802,6.727556793392551e-05,activation,0.587517252120802
16015,lncRNA_799,FUN_026463,0.7984351488862668,6.727517989362243e-10,activation,0.7984351488862668
16016,lncRNA_27367,FUN_026463,0.9071744106162619,7.28279881150956e-16,activation,0.9071744106162619
16017,lncRNA_46117,FUN_026463,0.3283280968757251,0.03860125837482926,activation,0.3283280968757251
16018,lncRNA_21196,FUN_026463,0.339178279118473,0.03227008079586659,activation,0.339178279118473
16019,lncRNA_1013,FUN_026463,0.5600343579956437,0.00017148329639867183,activation,0.5600343579956437
16020,lncRNA_14926,FUN_026463,0.5644278326520518,0.00014847539554216604,activation,0.5644278326520518
16021,lncRNA_55061,FUN_026463,0.854558576390763,2.297036996510542e-12,activation,0.854558576390763
16022,lncRNA_8642,FUN_026463,0.4183712932573536,0.007218821407661019,activation,0.4183712932573536
16023,lncRNA_52375,FUN_026463,0.36438117181657453,0.02080096610853608,activation,0.36438117181657453
16024,lncRNA_49560,FUN_026463,0.7610081883875768,1.1994128472872138e-08,activation,0.7610081883875768
16025,lncRNA_6699,FUN_026463,0.5610114460594584,0.00016610509550717508,activation,0.5610114460594584
16026,lncRNA_40525,FUN_026463,0.7360710280675036,6.21649612876096e-08,activation,0.7360710280675036
16027,lncRNA_172,FUN_026463,0.32096061420154054,0.043451750190464926,activation,0.32096061420154054
16028,lncRNA_37117,FUN_026463,0.3876857497584831,0.013446817472330615,activation,0.3876857497584831
16029,lncRNA_25675,FUN_026463,0.48969979006569997,0.001340545066168621,activation,0.48969979006569997
16030,lncRNA_36748,FUN_026463,0.664071298509727,2.9859450462864375e-06,activation,0.664071298509727
16031,lncRNA_33160,FUN_026463,0.38222418587110285,0.01493470576943016,activation,0.38222418587110285
16032,lncRNA_33003,FUN_026463,0.5326029389990217,0.00040346821808607576,activation,0.5326029389990217
16033,lncRNA_24870,FUN_026463,0.8439246112323798,7.962962394048318e-12,activation,0.8439246112323798
16034,lncRNA_52373,FUN_026463,0.7646641180580349,9.267507450089016e-09,activation,0.7646641180580349
16035,lncRNA_29808,FUN_026463,0.5746873892675203,0.00010521221789032303,activation,0.5746873892675203
16036,lncRNA_4757,FUN_026463,0.7835650294424681,2.2606744426178576e-09,activation,0.7835650294424681
16037,lncRNA_35357,FUN_026463,0.3434660262987253,0.030016037984555495,activation,0.3434660262987253
16038,lncRNA_27315,FUN_026463,0.7454404881496588,3.4250486537241203e-08,activation,0.7454404881496588
16039,lncRNA_29480,FUN_026463,0.6155796654868751,2.361234393691841e-05,activation,0.6155796654868751
16040,lncRNA_39742,FUN_026463,0.8803757659649275,7.089849349803463e-14,activation,0.8803757659649275
16041,lncRNA_36556,FUN_026463,0.593794818951186,5.367964012714488e-05,activation,0.593794818951186
16042,lncRNA_54056,FUN_026463,0.6258322092184255,1.569991213150394e-05,activation,0.6258322092184255
16043,lncRNA_33406,FUN_026463,0.5728982812831471,0.00011181747749866054,activation,0.5728982812831471
16044,lncRNA_48662,FUN_026463,0.667083119457914,2.593687049611081e-06,activation,0.667083119457914
16045,lncRNA_27791,FUN_026463,0.7381498532932403,5.4581805477512296e-08,activation,0.7381498532932403
16046,lncRNA_45528,FUN_026463,0.6560543507854842,4.31111710472282e-06,activation,0.6560543507854842
16047,lncRNA_55673,FUN_007503,0.3483443395034073,0.027611112906559165,activation,0.3483443395034073
16048,lncRNA_22244,FUN_007503,0.3789663897389606,0.015886785720511245,activation,0.3789663897389606
16049,lncRNA_54060,FUN_007503,0.31664890265408085,0.046512311325826554,activation,0.31664890265408085
16050,lncRNA_30786,FUN_007503,0.3810679286032271,0.015266940635948387,activation,0.3810679286032271
16051,lncRNA_20025,FUN_007503,0.3329534792395268,0.03578849205124759,activation,0.3329534792395268
16052,lncRNA_41120,FUN_007503,0.381054070072133,0.01527096025576798,activation,0.381054070072133
16053,lncRNA_14996,FUN_039568,0.5906411837484986,6.016165679668949e-05,activation,0.5906411837484986
16054,lncRNA_1336,FUN_039568,0.3420306020440159,0.030755701969650627,activation,0.3420306020440159
16055,lncRNA_47625,FUN_039568,-0.35947657122918136,0.022715558748993635,repression,0.35947657122918136
16056,lncRNA_28829,FUN_039568,0.4980365827795544,0.0010745111251099276,activation,0.4980365827795544
16057,lncRNA_7561,FUN_039568,0.3666869515887446,0.019948641428049346,activation,0.3666869515887446
16058,lncRNA_42629,FUN_039568,-0.4586403418813015,0.00291589941777974,repression,0.4586403418813015
16059,lncRNA_34968,FUN_039568,0.4439439850414643,0.004110632298127553,activation,0.4439439850414643
16060,lncRNA_38253,FUN_039568,0.4088576564534119,0.008807387915746218,activation,0.4088576564534119
16061,lncRNA_1057,FUN_039568,-0.3828268561258638,0.014763973688996086,repression,0.3828268561258638
16062,lncRNA_35263,FUN_039568,0.6683704443541804,2.440973055380031e-06,activation,0.6683704443541804
16063,lncRNA_48126,FUN_039568,0.4783380152701195,0.001796341418189212,activation,0.4783380152701195
16064,lncRNA_54024,FUN_039568,-0.3289439100572825,0.03821668608351233,repression,0.3289439100572825
16065,lncRNA_42705,FUN_039568,-0.33981447092899,0.03192710335872407,repression,0.33981447092899
16066,lncRNA_30450,FUN_039568,-0.4081692405345073,0.008933145374669684,repression,0.4081692405345073
16067,lncRNA_23525,FUN_039568,0.4445736349777515,0.004051830103009748,activation,0.4445736349777515
16068,lncRNA_36997,FUN_039568,0.3774660429335216,0.016342188934680552,activation,0.3774660429335216
16069,lncRNA_30336,FUN_039568,0.6059490513261402,3.4202016943817045e-05,activation,0.6059490513261402
16070,lncRNA_589,FUN_039568,-0.43250404966146266,0.005316112016127962,repression,0.43250404966146266
16071,lncRNA_53503,FUN_039568,0.5814917887443475,8.319176251856665e-05,activation,0.5814917887443475
16072,lncRNA_22989,FUN_039568,-0.4147739423433645,0.007787781916772949,repression,0.4147739423433645
16073,lncRNA_36338,FUN_039568,0.5161184603179624,0.0006520822132990086,activation,0.5161184603179624
16074,lncRNA_18703,FUN_039568,0.3998822777397904,0.010571913830338732,activation,0.3998822777397904
16075,lncRNA_54060,FUN_039568,0.32437341270242165,0.04114680758851314,activation,0.32437341270242165
16076,lncRNA_50330,FUN_039568,-0.3638102221328507,0.0210166574451184,repression,0.3638102221328507
16077,lncRNA_24691,FUN_039568,-0.3540011515682533,0.025024353881142165,repression,0.3540011515682533
16078,lncRNA_10141,FUN_039568,0.3565422143386933,0.02392972933757795,activation,0.3565422143386933
16079,lncRNA_44784,FUN_039568,0.36039644180085073,0.022345683983852532,activation,0.36039644180085073
16080,lncRNA_938,FUN_039568,0.45231585331262064,0.0033864849500201705,activation,0.45231585331262064
16081,lncRNA_43262,FUN_039568,0.6653224198988379,2.816810686562874e-06,activation,0.6653224198988379
16082,lncRNA_2446,FUN_039568,0.32256198978559975,0.042357505592101774,activation,0.32256198978559975
16083,lncRNA_47626,FUN_039568,-0.3597005038014879,0.022625049898668464,repression,0.3597005038014879
16084,lncRNA_46006,FUN_039568,-0.3269852077126681,0.039450836280258604,repression,0.3269852077126681
16085,lncRNA_2818,FUN_039568,-0.3555984394851934,0.02433153655256364,repression,0.3555984394851934
16086,lncRNA_42411,FUN_039568,0.5366100639628639,0.00035768517034565284,activation,0.5366100639628639
16087,lncRNA_8931,FUN_039568,-0.3624584298783371,0.02153479799318406,repression,0.3624584298783371
16088,lncRNA_19614,FUN_039568,-0.3212875700812299,0.04322649410672408,repression,0.3212875700812299
16089,lncRNA_3298,FUN_039568,0.47891633199196393,0.0017702035194989657,activation,0.47891633199196393
16090,lncRNA_21930,FUN_039568,0.5779529914252497,9.405942982810388e-05,activation,0.5779529914252497
16091,lncRNA_37337,FUN_039568,0.31590943452425196,0.04705428515384482,activation,0.31590943452425196
16092,lncRNA_32757,FUN_039568,-0.4295632035374596,0.005671538635741075,repression,0.4295632035374596
16093,lncRNA_4139,FUN_039568,0.7413504387681171,4.456826000591415e-08,activation,0.7413504387681171
16094,lncRNA_45132,FUN_039568,0.6025563206809393,3.8859775655925884e-05,activation,0.6025563206809393
16095,lncRNA_46514,FUN_039568,0.8743387454188274,1.710666247567762e-13,activation,0.8743387454188274
16096,lncRNA_50354,FUN_039568,-0.33057585771178555,0.03721264159357354,repression,0.33057585771178555
16097,lncRNA_42613,FUN_039568,-0.44882942858833913,0.0036732506037565806,repression,0.44882942858833913
16098,lncRNA_30445,FUN_039568,-0.4060094724311981,0.009337720996067531,repression,0.4060094724311981
16099,lncRNA_35299,FUN_039568,0.4521994007768467,0.003395737983072868,activation,0.4521994007768467
16100,lncRNA_3876,FUN_039568,-0.33377275906490766,0.035308218355619224,repression,0.33377275906490766
16101,lncRNA_22315,FUN_039568,-0.3145726932621302,0.04804694653902701,repression,0.3145726932621302
16102,lncRNA_13917,FUN_039568,-0.38385044981923194,0.014477779517932134,repression,0.38385044981923194
16103,lncRNA_55690,FUN_039568,0.7840673215412768,2.173362575271459e-09,activation,0.7840673215412768
16104,lncRNA_9551,FUN_039568,-0.37590974816224204,0.01682615435332081,repression,0.37590974816224204
16105,lncRNA_37327,FUN_039568,0.5352594692502325,0.00037256690943847484,activation,0.5352594692502325
16106,lncRNA_9410,FUN_039568,-0.31405279141821874,0.048437556425691586,repression,0.31405279141821874
16107,lncRNA_44361,FUN_039568,0.3541389080362193,0.0249639638646883,activation,0.3541389080362193
16108,lncRNA_51050,FUN_039568,0.48198027395689724,0.0016372423120106195,activation,0.48198027395689724
16109,lncRNA_2836,FUN_039568,0.42371053111853535,0.00644046723658439,activation,0.42371053111853535
16110,lncRNA_10254,FUN_026496,0.4460815005294212,0.003913981324366606,activation,0.4460815005294212
16111,lncRNA_20490,FUN_026496,0.36650909829521816,0.02001332598950411,activation,0.36650909829521816
16112,lncRNA_30265,FUN_026496,-0.3220681935223762,0.0426925120265586,repression,0.3220681935223762
16113,lncRNA_27011,FUN_026496,0.5643804991790202,0.0001487076326731022,activation,0.5643804991790202
16114,lncRNA_43460,FUN_026496,0.5390744692679306,0.0003318985216109025,activation,0.5390744692679306
16115,lncRNA_42954,FUN_026496,0.5800053662458488,8.760975391337127e-05,activation,0.5800053662458488
16116,lncRNA_10652,FUN_026496,0.4137691563356597,0.007953426639947404,activation,0.4137691563356597
16117,lncRNA_28829,FUN_026496,0.3773489813005092,0.016378179066518454,activation,0.3773489813005092
16118,lncRNA_8407,FUN_026496,0.4047481463305964,0.009581175334294367,activation,0.4047481463305964
16119,lncRNA_42682,FUN_026496,0.32470556942932594,0.040927887297031,activation,0.32470556942932594
16120,lncRNA_33332,FUN_026496,0.31993216878584513,0.04416650881105869,activation,0.31993216878584513
16121,lncRNA_1057,FUN_026496,0.3133340363440321,0.048981778721634166,activation,0.3133340363440321
16122,lncRNA_4193,FUN_026496,0.45010480520959467,0.0035659819301374195,activation,0.45010480520959467
16123,lncRNA_12359,FUN_026496,0.6787343916886089,1.4812860321802686e-06,activation,0.6787343916886089
16124,lncRNA_14643,FUN_026496,0.605600840613267,3.4655477621181306e-05,activation,0.605600840613267
16125,lncRNA_1894,FUN_026496,0.544631462696451,0.0002797730690482354,activation,0.544631462696451
16126,lncRNA_13292,FUN_026496,0.40432972811314544,0.0096631264883218,activation,0.40432972811314544
16127,lncRNA_7401,FUN_026496,0.42327053865139647,0.006501747366964184,activation,0.42327053865139647
16128,lncRNA_23525,FUN_026496,0.542450188223372,0.00029928520105969466,activation,0.542450188223372
16129,lncRNA_5502,FUN_026496,0.3427072446649075,0.030405183072907047,activation,0.3427072446649075
16130,lncRNA_28592,FUN_026496,0.3138847163743407,0.0485643797397983,activation,0.3138847163743407
16131,lncRNA_14883,FUN_026496,0.38851901959001695,0.013231257547562197,activation,0.38851901959001695
16132,lncRNA_48769,FUN_026496,0.5513176370908778,0.00022688000360970232,activation,0.5513176370908778
16133,lncRNA_33348,FUN_026496,0.43624423651209693,0.004892082093199571,activation,0.43624423651209693
16134,lncRNA_35018,FUN_026496,0.5302023108629872,0.00043334755376573547,activation,0.5302023108629872
16135,lncRNA_28023,FUN_026496,0.39966009200593505,0.01061916595970707,activation,0.39966009200593505
16136,lncRNA_35891,FUN_026496,0.6386840050859255,9.21681668814155e-06,activation,0.6386840050859255
16137,lncRNA_7567,FUN_026496,0.35365812789831275,0.025175257041883795,activation,0.35365812789831275
16138,lncRNA_163,FUN_026496,0.3379613579359761,0.03293457593178295,activation,0.3379613579359761
16139,lncRNA_7506,FUN_026496,-0.42782429550480483,0.005891230426461077,repression,0.42782429550480483
16140,lncRNA_3233,FUN_026496,-0.33412113753277833,0.03510559969980394,repression,0.33412113753277833
