,feature1,feature2,correlation,p_value
3038,FUN_028189,lncRNA_7486,0.0323711496387016,0.8428159198686285
3039,FUN_028189,lncRNA_3332,0.054813717917532666,0.7369220513446132
3040,FUN_028189,lncRNA_38731,0.18761325284204108,0.24634462213361225
3041,FUN_028189,lncRNA_43357,-0.07559239302325864,0.6429398077948932
3042,FUN_028189,lncRNA_30345,-0.1369164763293103,0.3995334203195607
3043,FUN_028189,lncRNA_19589,0.055583803922366094,0.733360338081353
3044,FUN_028189,lncRNA_19899,-0.11771271596620878,0.46943790160323556
3045,FUN_028189,lncRNA_18370,-0.10033296372906446,0.5378964977888385
3046,FUN_028189,lncRNA_8599,-0.03779085849293297,0.8169155423465082
3047,FUN_028189,lncRNA_35740,0.15694439062597632,0.3334745081405631
3048,FUN_028189,lncRNA_42994,0.2198095707662946,0.1729297336061346
3049,FUN_028189,lncRNA_23818,0.08906195313065901,0.5847197229328378
3050,FUN_028189,lncRNA_51221,0.061815568433410184,0.7047461516885054
3051,FUN_028189,lncRNA_3431,0.14658801699551507,0.3667409811913101
3052,FUN_028189,lncRNA_18396,-0.09626469437598575,0.5545871838532228
3053,FUN_028189,lncRNA_2968,0.24027945355798672,0.13531955497571826
3054,FUN_028189,lncRNA_19949,-0.09165780997667523,0.5737760526999093
3055,FUN_028189,lncRNA_8833,-0.0904394131921922,0.5789009915165301
3056,FUN_028189,lncRNA_6995,0.27493817079228655,0.08598156510906685
3057,FUN_028189,lncRNA_21641,0.30472066867543124,0.05589465381966572
3058,FUN_028189,lncRNA_2884,0.4252102197136008,0.006235328120479033
3059,FUN_028189,lncRNA_7220,-0.1496244685938203,0.35678795499761795
3060,FUN_028189,lncRNA_2924,-0.08705745720611832,0.5932335068044056
3061,FUN_028189,lncRNA_39145,-0.14574416231184206,0.36953622509728185
3062,FUN_028189,lncRNA_38266,-0.06159541203092526,0.7057505005017747
3063,FUN_028189,lncRNA_37631,-0.07751445571186469,0.6344910450365648
3064,FUN_028189,lncRNA_22636,-0.17245144078849356,0.28728755462179945
3065,FUN_028189,lncRNA_19909,0.03719696789011317,0.8197448747973596
3066,FUN_028189,lncRNA_28508,0.7985046991768256,6.687922171847352e-10
3067,FUN_028189,lncRNA_32791,-0.0050387612246564385,0.9753831424352284
3068,FUN_028189,lncRNA_18122,0.8784288513806985,9.466861385073536e-14
3069,FUN_028189,lncRNA_7601,0.036801104619264335,0.8216320466115734
3070,FUN_028189,lncRNA_18348,-0.1897921153623885,0.2408013688706797
3071,FUN_028189,lncRNA_54343,0.0929088265340012,0.568535483744377
3072,FUN_028189,lncRNA_22448,0.5296304075631838,0.0004407516507730511
3073,FUN_028189,lncRNA_35317,0.3899136301643928,0.012877042591491519
3074,FUN_028189,lncRNA_50879,0.06975051414896684,0.6688885051915484
3075,FUN_028189,lncRNA_53591,0.013075615113407293,0.9361748616713617
3076,FUN_028189,lncRNA_54190,0.18141573859943602,0.2625782997595699
3077,FUN_028189,lncRNA_20253,0.00924164369632957,0.954866221205771
3078,FUN_028189,lncRNA_17170,-0.11486695435485508,0.48032052049774404
3079,FUN_028189,lncRNA_2985,-0.06293291601016122,0.6996564809599848
3080,FUN_028189,lncRNA_42856,-0.0014092300740372087,0.993114242612985
3081,FUN_028189,lncRNA_18555,-0.010964143125157635,0.9464651588447272
3082,FUN_028189,lncRNA_2720,-0.05165463260132177,0.7515892013212038
3083,FUN_028189,lncRNA_13326,0.05639974578135735,0.729592541373484
3084,FUN_028189,lncRNA_29834,-0.005170166094769292,0.9747413674991856
3085,FUN_028189,lncRNA_27058,0.008694693938902855,0.9575348825992835
3086,FUN_028189,lncRNA_38569,0.07323724033426032,0.653352954810409
3087,FUN_028189,lncRNA_4541,-0.17310623770098899,0.28543333469169097
3088,FUN_028189,lncRNA_54048,0.01818555316253958,0.9113170076866584
3089,FUN_028189,lncRNA_35701,-0.08281590425337779,0.6114259363649841
3090,FUN_028189,lncRNA_25976,0.5524357990777995,0.00021897174172413558
3091,FUN_028189,lncRNA_7210,0.3600834334951084,0.022470974673393634
3092,FUN_028189,lncRNA_29869,-0.1473311364909885,0.36428992889386935
3093,FUN_028189,lncRNA_42503,-0.12010462002570788,0.4603931422963501
3094,FUN_028189,lncRNA_51567,0.1606349696901387,0.32208685582797086
3095,FUN_028189,lncRNA_28581,-0.013266369622707063,0.9352456951484103
3096,FUN_028189,lncRNA_8779,0.030397268957598117,0.8522911515892718
3097,FUN_028189,lncRNA_28107,-0.0752425609148486,0.644482376268394
3098,FUN_028189,lncRNA_53515,0.5233536482400694,0.0005297805150564916
3099,FUN_028189,lncRNA_2971,-0.1472185477849559,0.3646606502886778
3100,FUN_011286,lncRNA_6691,-0.002603226669385536,0.9872805212196543
3101,FUN_011286,lncRNA_48354,-0.17638132286248687,0.2762759093685348
3102,FUN_011286,lncRNA_37417,-0.0031412902654435865,0.9846518037092036
3103,FUN_011286,lncRNA_22766,-0.05264132373066327,0.7469986143532451
3104,FUN_011286,lncRNA_9027,0.08919375128427852,0.5841618471968999
3105,FUN_011286,lncRNA_23617,0.012958521112143073,0.936745268766777
3106,FUN_011286,lncRNA_3993,0.1609451254285365,0.32114107124486135
3107,FUN_011286,lncRNA_25368,-0.06800633682467887,0.6767117797291347
3108,FUN_011286,lncRNA_25353,0.2169898233242214,0.17864623150902947
3109,FUN_011286,lncRNA_14028,-0.27843628053528835,0.08190573771643467
3110,FUN_011286,lncRNA_43015,0.22969970131824988,0.15391806927214755
3111,FUN_011286,lncRNA_20065,0.0599362569298482,0.713335258001901
3112,FUN_011286,lncRNA_25226,0.23216616858366804,0.14942411065028255
3113,FUN_011286,lncRNA_29522,0.03568828134331078,0.8269424101426698
3114,FUN_011286,lncRNA_48271,0.04585254500185425,0.7787495857018962
3115,FUN_011286,lncRNA_397,-0.13346392147018526,0.41163714167765186
3116,FUN_011286,lncRNA_52590,-0.06254624852463733,0.7014163524169862
3117,FUN_011286,lncRNA_34860,0.297293000460717,0.06246316520949816
3118,FUN_011286,lncRNA_13372,0.21410372584306298,0.18463567994532315
3119,FUN_011286,lncRNA_1277,-0.019931073952557197,0.9028435992043612
3120,FUN_011286,lncRNA_27209,0.10310030537289808,0.526683202113029
3121,FUN_011286,lncRNA_3606,-0.011469739254283436,0.9440002836723739
3122,FUN_011286,lncRNA_8546,-0.016883455578181522,0.9176442368007055
3123,FUN_011286,lncRNA_6776,-0.028280422038967933,0.8624754197632796
3124,FUN_011286,lncRNA_10470,0.22705577592615578,0.15884400470177804
3125,FUN_011286,lncRNA_230,0.08991774438980574,0.5811015765835791
3126,FUN_011286,lncRNA_7700,0.1394084568890518,0.3909264126949145
3127,FUN_011286,lncRNA_42829,0.46212020318871544,0.002682238319941276
3128,FUN_011286,lncRNA_13771,0.16717412042600474,0.3025158719104999
3129,FUN_011286,lncRNA_17994,-0.0061060609542037386,0.9701709804779225
3130,FUN_011286,lncRNA_36686,0.48232206016611856,0.001622971473733092
3131,FUN_011286,lncRNA_52137,0.22564311426772207,0.1615224188922914
3132,FUN_011286,lncRNA_37299,0.4381844526603098,0.004683916686602468
3133,FUN_011286,lncRNA_36732,0.03635612519766077,0.8237545494479328
3134,FUN_011286,lncRNA_49152,-0.01090952311918497,0.9467314713824708
3135,FUN_011286,lncRNA_25901,0.2106830220855931,0.1919176312162996
3136,FUN_011286,lncRNA_6972,0.27925772865445825,0.08097079702921896
3137,FUN_011286,lncRNA_13752,-0.17550783790619331,0.278699221801568
3138,FUN_011286,lncRNA_7486,-0.19943830706683563,0.21727697021794354
3139,FUN_011286,lncRNA_3332,0.44862747125837693,0.0036904923441190645
3140,FUN_011286,lncRNA_38731,-0.09006996928061754,0.5804590495747247
3141,FUN_011286,lncRNA_43357,0.14005319144032397,0.38871731128570075
3142,FUN_011286,lncRNA_30345,0.2868211862386818,0.07274818853999362
3143,FUN_011286,lncRNA_19589,-0.13025592976221972,0.42306830131708933
3144,FUN_011286,lncRNA_19899,0.6054121478016257,3.490348561258321e-05
3145,FUN_011286,lncRNA_18370,0.23139403356238292,0.1508204979010093
3146,FUN_011286,lncRNA_8599,0.17898678629254933,0.2691297024945541
3147,FUN_011286,lncRNA_35740,0.4516997698584764,0.0034356885303162134
3148,FUN_011286,lncRNA_42994,0.03652774087103935,0.8229358141184934
3149,FUN_011286,lncRNA_23818,-0.13766114095342935,0.39695004719345667
3150,FUN_011286,lncRNA_51221,0.10450827543593703,0.5210224195138613
3151,FUN_011286,lncRNA_3431,-0.2623983413462346,0.10189533708092562
3152,FUN_011286,lncRNA_18396,0.5405720984809255,0.00031705539218163364
3153,FUN_011286,lncRNA_2968,0.2055701552328422,0.20317603277855492
3154,FUN_011286,lncRNA_19949,0.12034378987035473,0.4594939207608718
3155,FUN_011286,lncRNA_8833,0.3275020200479974,0.039122089899754055
3156,FUN_011286,lncRNA_6995,0.043212813887104136,0.7911950783339299
3157,FUN_011286,lncRNA_21641,-0.31781154347208335,0.045670391263331264
3158,FUN_011286,lncRNA_2884,-0.0607869124613139,0.709443070159639
3159,FUN_011286,lncRNA_7220,0.18070375939225583,0.26448760735806165
3160,FUN_011286,lncRNA_2924,0.1410160353854134,0.3854318663350086
3161,FUN_011286,lncRNA_39145,0.19778550530994002,0.22119062943446516
3162,FUN_011286,lncRNA_38266,-0.09709830477309639,0.5511474614172909
3163,FUN_011286,lncRNA_37631,0.047126433428267674,0.7727628264029471
3164,FUN_011286,lncRNA_22636,-0.26251214740739104,0.10174144401358268
3165,FUN_011286,lncRNA_19909,-0.015861629644343882,0.9226130817812465
3166,FUN_011286,lncRNA_28508,-0.20997842885585843,0.19344238958285903
3167,FUN_011286,lncRNA_32791,-0.1802291949653324,0.2657653313755176
3168,FUN_011286,lncRNA_18122,-0.1211030130862473,0.45664568803275074
3169,FUN_011286,lncRNA_7601,0.10945461813075612,0.5013768671238109
3170,FUN_011286,lncRNA_18348,0.5452891696313042,0.00027411834267415376
3171,FUN_011286,lncRNA_54343,0.0783276451763161,0.6309301638622831
3172,FUN_011286,lncRNA_22448,-0.24853239294766769,0.12201043221066964
3173,FUN_011286,lncRNA_35317,-0.08946266645801074,0.5830243202879846
3174,FUN_011286,lncRNA_50879,-0.007037528857793237,0.9656231455342312
3175,FUN_011286,lncRNA_53591,-0.1337445144163128,0.41064573508481805
3176,FUN_011286,lncRNA_54190,-0.06272461386701368,0.7006043518875706
3177,FUN_011286,lncRNA_20253,0.49960709928882746,0.0010300072183385487
3178,FUN_011286,lncRNA_17170,0.05450154328244191,0.7383674370124043
3179,FUN_011286,lncRNA_2985,0.36122437532562474,0.022017086481584573
3180,FUN_011286,lncRNA_42856,0.12759889422828558,0.43266975389630363
3181,FUN_011286,lncRNA_18555,0.10413479080059847,0.5225210887850011
3182,FUN_011286,lncRNA_2720,-0.1492494979257001,0.35800813014816296
3183,FUN_011286,lncRNA_13326,0.1642352541682887,0.3112155826802373
3184,FUN_011286,lncRNA_29834,0.009598774398039493,0.9531239797139757
3185,FUN_011286,lncRNA_27058,-0.004294682515086348,0.9790174632147608
3186,FUN_011286,lncRNA_38569,0.6267742203526926,1.5111032100472955e-05
3187,FUN_011286,lncRNA_4541,0.4878981615844809,0.0014051650852699219
3188,FUN_011286,lncRNA_54048,0.23339734870289502,0.14721717472042153
3189,FUN_011286,lncRNA_35701,0.5512070262889058,0.00022767611276532137
3190,FUN_011286,lncRNA_25976,-0.22578562423530907,0.16125074442172035
3191,FUN_011286,lncRNA_7210,0.2964553225315363,0.06324086023890531
3192,FUN_011286,lncRNA_29869,0.13108493161169138,0.4200973258873863
3193,FUN_011286,lncRNA_42503,0.49426104872347004,0.0011885532231428807
3194,FUN_011286,lncRNA_51567,-0.1188376953052591,0.4651721988455749
3195,FUN_011286,lncRNA_28581,0.13284985829164225,0.4138115332982564
3196,FUN_011286,lncRNA_8779,-0.27607041489604545,0.08464547417690879
3197,FUN_011286,lncRNA_28107,0.6565387689151299,4.21779218258138e-06
3198,FUN_011286,lncRNA_53515,0.287499505004133,0.07204406228204259
3199,FUN_011286,lncRNA_2971,0.6402613643542515,8.61905256648647e-06
3200,FUN_043540,lncRNA_6691,0.41677184849118704,0.0074672106574273445
3201,FUN_043540,lncRNA_48354,0.17291104561317755,0.28598525515158385
3202,FUN_043540,lncRNA_37417,0.07350494310674009,0.6521660083496418
3203,FUN_043540,lncRNA_22766,0.017250594563531334,0.9158596896634768
3204,FUN_043540,lncRNA_9027,0.19634582484820928,0.22463893460563628
3205,FUN_043540,lncRNA_23617,0.08049051556726765,0.6214992744626727
3206,FUN_043540,lncRNA_3993,-0.013436664599855128,0.9344162586370851
3207,FUN_043540,lncRNA_25368,0.2939824347845769,0.06558154485898615
3208,FUN_043540,lncRNA_25353,0.010564941392706926,0.948411690261694
3209,FUN_043540,lncRNA_14028,0.3430691183034844,0.03021907868329696
3210,FUN_043540,lncRNA_43015,-0.04597430572046411,0.7781768086821821
3211,FUN_043540,lncRNA_20065,-0.11744720893225864,0.47044767149263944
3212,FUN_043540,lncRNA_25226,0.03361944164853854,0.8368349040455388
3213,FUN_043540,lncRNA_29522,0.1605955481694199,0.3222071921107352
3214,FUN_043540,lncRNA_48271,-0.20099339573432984,0.21363857774167785
3215,FUN_043540,lncRNA_397,-0.05085103752773293,0.7553341851909691
3216,FUN_043540,lncRNA_52590,0.1338637131472736,0.41022498788808215
3217,FUN_043540,lncRNA_34860,0.2250566131657078,0.1626439898792245
3218,FUN_043540,lncRNA_13372,0.27060323354878507,0.09124862654563026
3219,FUN_043540,lncRNA_1277,0.10596132717322464,0.5152120915688588
3220,FUN_043540,lncRNA_27209,0.28989292014827744,0.06960229844790132
3221,FUN_043540,lncRNA_3606,-0.015141330864820904,0.9261174411914502
3222,FUN_043540,lncRNA_8546,-0.10450362959393822,0.521041048669822
3223,FUN_043540,lncRNA_6776,-0.12222449306442056,0.4524559299450908
3224,FUN_043540,lncRNA_10470,-0.019340444682700464,0.9057095919479939
3225,FUN_043540,lncRNA_230,0.11518585792828087,0.47909445773153186
3226,FUN_043540,lncRNA_7700,0.1549607126865702,0.33969707251947195
3227,FUN_043540,lncRNA_42829,-0.0814671193411343,0.6172602922206674
3228,FUN_043540,lncRNA_13771,0.009582600214954922,0.95320287994321
3229,FUN_043540,lncRNA_17994,-0.005400563073575146,0.9736161580926218
3230,FUN_043540,lncRNA_36686,0.24052428026360534,0.13490985379030043
3231,FUN_043540,lncRNA_52137,-0.02891938099986041,0.8593989625215224
3232,FUN_043540,lncRNA_37299,0.020636949342592827,0.8994199781505746
3233,FUN_043540,lncRNA_36732,-0.03779587814102175,0.81689163812937
3234,FUN_043540,lncRNA_49152,0.03446487898495466,0.8327892244404924
3235,FUN_043540,lncRNA_25901,0.09263274652601108,0.569690105566094
3236,FUN_043540,lncRNA_6972,-0.17538805408569547,0.27903261733526097
3237,FUN_043540,lncRNA_13752,0.2990829643052965,0.06082681788614439
3238,FUN_043540,lncRNA_7486,-0.030941535201519276,0.8496764044740674
3239,FUN_043540,lncRNA_3332,-0.12727531876777048,0.4338472343308957
3240,FUN_043540,lncRNA_38731,0.07047906618161574,0.6656308133958019
3241,FUN_043540,lncRNA_43357,-0.1603877978537536,0.3228418261178792
3242,FUN_043540,lncRNA_30345,0.03799794362597856,0.8159295119925124
3243,FUN_043540,lncRNA_19589,0.017705030622500426,0.9136513834520137
3244,FUN_043540,lncRNA_19899,-0.08631015216887884,0.5964214530381116
3245,FUN_043540,lncRNA_18370,0.22170502935399014,0.16916158155968852
3246,FUN_043540,lncRNA_8599,0.5258678493665311,0.0004923528524981148
3247,FUN_043540,lncRNA_35740,0.24811736620490996,0.12265533113992516
3248,FUN_043540,lncRNA_42994,-0.11465719528805199,0.48112785824393695
3249,FUN_043540,lncRNA_23818,0.12137696966538612,0.4556202811034134
3250,FUN_043540,lncRNA_51221,-0.11180712708806514,0.49216735963569114
3251,FUN_043540,lncRNA_3431,-0.07883698254064216,0.628703998158973
3252,FUN_043540,lncRNA_18396,0.11130273586359272,0.4941345645936791
3253,FUN_043540,lncRNA_2968,-0.0014570717603583892,0.9928804851902421
3254,FUN_043540,lncRNA_19949,-0.18148054647456544,0.26240495995966767
3255,FUN_043540,lncRNA_8833,0.0005777283601357301,0.9971770849689547
3256,FUN_043540,lncRNA_6995,0.08762039461460383,0.5908370186395654
3257,FUN_043540,lncRNA_21641,0.09081076888811833,0.5773367739791638
3258,FUN_043540,lncRNA_2884,0.08476778520485988,0.6030246267529611
3259,FUN_043540,lncRNA_7220,0.1897162279656397,0.24099300498820078
3260,FUN_043540,lncRNA_2924,-0.1901437995697001,0.23991461669343517
3261,FUN_043540,lncRNA_39145,0.0520452702874765,0.7497707379041554
3262,FUN_043540,lncRNA_38266,0.12594428848474085,0.438709464359265
3263,FUN_043540,lncRNA_37631,0.03114054770075833,0.8487207093825005
3264,FUN_043540,lncRNA_22636,0.06078410077597891,0.7094559231517352
3265,FUN_043540,lncRNA_19909,0.2153326568829973,0.18206810890175718
3266,FUN_043540,lncRNA_28508,0.33104323680691605,0.03692909373300982
3267,FUN_043540,lncRNA_32791,-0.02389450428451295,0.883644466556288
3268,FUN_043540,lncRNA_18122,0.1479290267412706,0.36232504414517325
3269,FUN_043540,lncRNA_7601,-0.001533116959802774,0.9925089248822808
3270,FUN_043540,lncRNA_18348,0.0070372527176282,0.9656244936196419
3271,FUN_043540,lncRNA_54343,0.10123496030389492,0.5342289987784051
3272,FUN_043540,lncRNA_22448,0.06486132700760813,0.6909028072030067
3273,FUN_043540,lncRNA_35317,-0.06296137087577545,0.6995270330113404
3274,FUN_043540,lncRNA_50879,0.09093588106041792,0.5768102095018011
3275,FUN_043540,lncRNA_53591,0.38819631952159994,0.013314386941585828
3276,FUN_043540,lncRNA_54190,0.5080709299970361,0.0008171767629768719
3277,FUN_043540,lncRNA_20253,-0.1835321453742357,0.25695680320110814
3278,FUN_043540,lncRNA_17170,0.024533364621062027,0.8805556230044786
3279,FUN_043540,lncRNA_2985,0.2001726004703267,0.21555367252971236
3280,FUN_043540,lncRNA_42856,-0.1151229305351951,0.4793362596272106
3281,FUN_043540,lncRNA_18555,-0.1175701794056576,0.4699798501208945
3282,FUN_043540,lncRNA_2720,-0.007767571684784612,0.9620594991903215
3283,FUN_043540,lncRNA_13326,-0.06277115412341343,0.700392533346514
3284,FUN_043540,lncRNA_29834,-0.024825521717585477,0.8791436428205398
3285,FUN_043540,lncRNA_27058,-0.10814254208180685,0.5065511108274713
3286,FUN_043540,lncRNA_38569,0.004142682868596086,0.9797599323826549
3287,FUN_043540,lncRNA_4541,0.15903802779637913,0.3269841297596526
3288,FUN_043540,lncRNA_54048,0.42062877528788645,0.006880366029367304
3289,FUN_043540,lncRNA_35701,0.03977859296829891,0.8074626906003167
3290,FUN_043540,lncRNA_25976,0.2135551287418558,0.18579011272130874
3291,FUN_043540,lncRNA_7210,-0.03320715174822143,0.8388093492699782
3292,FUN_043540,lncRNA_29869,0.25232295442850206,0.11623759324337764
3293,FUN_043540,lncRNA_42503,-0.03927473454773613,0.8098563391585453
3294,FUN_043540,lncRNA_51567,0.1309471955431059,0.42059012742494883
3295,FUN_043540,lncRNA_28581,-0.001596634957180313,0.9921985742462031
3296,FUN_043540,lncRNA_8779,0.3240528077650947,0.04135901621658278
3297,FUN_043540,lncRNA_28107,-0.0037657087939499613,0.9816014002727468
3298,FUN_043540,lncRNA_53515,0.03508108125896432,0.8298431754792508
3299,FUN_043540,lncRNA_2971,-0.018779919195603876,0.9084305991041085
3300,FUN_029135,lncRNA_6691,0.35444540609242836,0.024830034862584113
3301,FUN_029135,lncRNA_48354,-0.36581861842774754,0.020266118253907433
3302,FUN_029135,lncRNA_37417,0.16652555812320757,0.3044222772258671
3303,FUN_029135,lncRNA_22766,-0.030674848276013023,0.8509574170572275
3304,FUN_029135,lncRNA_9027,0.5356685532276526,0.000368001796509838
3305,FUN_029135,lncRNA_23617,0.09197988846082832,0.5724247521818436
3306,FUN_029135,lncRNA_3993,0.11854307289955424,0.46628734599359234
3307,FUN_029135,lncRNA_25368,0.1074748203722822,0.5091946146322758
3308,FUN_029135,lncRNA_25353,0.11004498911818936,0.4990575045181555
3309,FUN_029135,lncRNA_14028,0.20887796585998386,0.1958408705447135
3310,FUN_029135,lncRNA_43015,0.05113972358219174,0.7539881849144149
3311,FUN_029135,lncRNA_20065,-0.021415180205770653,0.8956475038207135
3312,FUN_029135,lncRNA_25226,0.054437405646194585,0.7386645079231791
3313,FUN_029135,lncRNA_29522,-0.06149101448889699,0.7062269320273887
3314,FUN_029135,lncRNA_48271,-0.24673423199030167,0.12482300426137051
3315,FUN_029135,lncRNA_397,-0.0920521199813825,0.5721218995940679
3316,FUN_029135,lncRNA_52590,0.049519374606966975,0.7615522479576965
3317,FUN_029135,lncRNA_34860,0.2273119069859873,0.15836185480991957
3318,FUN_029135,lncRNA_13372,0.44578467827459284,0.0039407890134328495
3319,FUN_029135,lncRNA_1277,-0.04844455095185857,0.7665818480269666
3320,FUN_029135,lncRNA_27209,0.053545964290262565,0.7427973212605999
3321,FUN_029135,lncRNA_3606,0.43449397783139104,0.0050867088316974155
3322,FUN_029135,lncRNA_8546,0.10855958762845659,0.5049035528948067
3323,FUN_029135,lncRNA_6776,-0.13842977502441547,0.39429369296300126
3324,FUN_029135,lncRNA_10470,0.14097928153516265,0.3855569791066019
3325,FUN_029135,lncRNA_230,0.4309096349378949,0.005506337018779935
3326,FUN_029135,lncRNA_7700,0.03347013505825959,0.8375498160010465
3327,FUN_029135,lncRNA_42829,0.11429871833344689,0.4825092334444598
3328,FUN_029135,lncRNA_13771,-0.09647906843207535,0.5537016514687488
3329,FUN_029135,lncRNA_17994,-0.10099525315844371,0.5352024594098532
3330,FUN_029135,lncRNA_36686,0.3992641791848136,0.010703811304230301
3331,FUN_029135,lncRNA_52137,-0.04799715177597017,0.7686782361945003
3332,FUN_029135,lncRNA_37299,0.06796323260502425,0.6769055468093907
3333,FUN_029135,lncRNA_36732,0.1896220478853388,0.24123097837834134
3334,FUN_029135,lncRNA_49152,0.1091446774718321,0.5025967060502721
3335,FUN_029135,lncRNA_25901,0.25862611184399226,0.10709760668563918
3336,FUN_029135,lncRNA_6972,-0.15060800336823385,0.35359944799420817
3337,FUN_029135,lncRNA_13752,0.6169489479733131,2.2378360022984283e-05
3338,FUN_029135,lncRNA_7486,0.060221640954958494,0.7120286745191899
3339,FUN_029135,lncRNA_3332,-0.08894614755875234,0.5852101013844891
3340,FUN_029135,lncRNA_38731,0.1219506566786635,0.45347703211938784
3341,FUN_029135,lncRNA_43357,0.14674022891776406,0.36623813427804597
3342,FUN_029135,lncRNA_30345,0.4650326003571982,0.0024994691367169306
3343,FUN_029135,lncRNA_19589,-0.04564869387929837,0.7797087839582647
3344,FUN_029135,lncRNA_19899,0.25046047636481067,0.11904775653486462
3345,FUN_029135,lncRNA_18370,0.24370696713142936,0.12966725830742754
3346,FUN_029135,lncRNA_8599,0.1268205003398413,0.43550530542909394
3347,FUN_029135,lncRNA_35740,0.2237189761040064,0.16522303857190382
3348,FUN_029135,lncRNA_42994,-0.025866758751657074,0.8741144273085086
3349,FUN_029135,lncRNA_23818,-0.1103239950065782,0.4979632946857078
3350,FUN_029135,lncRNA_51221,-0.07553212778477279,0.6432054394725674
3351,FUN_029135,lncRNA_3431,-0.583119353643285,7.858666369848239e-05
3352,FUN_029135,lncRNA_18396,0.1868177121737716,0.2483897807904082
3353,FUN_029135,lncRNA_2968,-0.07948815711602945,0.6258626183713607
3354,FUN_029135,lncRNA_19949,0.02360550795191321,0.8850423036932967
3355,FUN_029135,lncRNA_8833,0.27340328562460753,0.08781882946455999
3356,FUN_029135,lncRNA_6995,-0.07394217304055628,0.6502292270421907
3357,FUN_029135,lncRNA_21641,-0.04367482515994213,0.7890130550192307
3358,FUN_029135,lncRNA_2884,0.23570432234346592,0.14314639902035392
3359,FUN_029135,lncRNA_7220,0.05012634922814878,0.7587161831304784
3360,FUN_029135,lncRNA_2924,0.5004623870743489,0.0010064657029441827
3361,FUN_029135,lncRNA_39145,0.21600177233006498,0.1806808817917935
3362,FUN_029135,lncRNA_38266,0.11953620852542109,0.46253401987302845
3363,FUN_029135,lncRNA_37631,-0.027335043241615772,0.8670308883568645
3364,FUN_029135,lncRNA_22636,-0.2775125908249166,0.08296706064204316
3365,FUN_029135,lncRNA_19909,0.4340174158384615,0.00514085123941983
3366,FUN_029135,lncRNA_28508,0.09149505179142217,0.5744594662671069
3367,FUN_029135,lncRNA_32791,-0.20710659804413237,0.19974540451635286
3368,FUN_029135,lncRNA_18122,-0.14878908337947794,0.35950978674590317
3369,FUN_029135,lncRNA_7601,0.002603332710628187,0.9872800031396642
3370,FUN_029135,lncRNA_18348,0.1324989249879561,0.41505710881430147
3371,FUN_029135,lncRNA_54343,-0.1564249196282141,0.3350971618738667
3372,FUN_029135,lncRNA_22448,-0.25924571076171243,0.10622953607858678
3373,FUN_029135,lncRNA_35317,-0.3588420150635528,0.02297367441660725
3374,FUN_029135,lncRNA_50879,0.2725682755267335,0.08883102357953422
3375,FUN_029135,lncRNA_53591,0.17749264494764871,0.2732127586034664
3376,FUN_029135,lncRNA_54190,0.08079741332704371,0.6201658660012076
3377,FUN_029135,lncRNA_20253,-0.01169903686841683,0.9428825834080087
3378,FUN_029135,lncRNA_17170,0.08061063306628154,0.6209772459058273
3379,FUN_029135,lncRNA_2985,0.1613690583574917,0.3198511558646734
3380,FUN_029135,lncRNA_42856,-0.39304821441539733,0.012110175538528766
3381,FUN_029135,lncRNA_18555,-0.33312583561451214,0.03568701265531
3382,FUN_029135,lncRNA_2720,0.5584274103936606,0.0001806708662162104
3383,FUN_029135,lncRNA_13326,-0.10465564172405059,0.5204316728556413
3384,FUN_029135,lncRNA_29834,-0.13239096122525706,0.41544073439650453
3385,FUN_029135,lncRNA_27058,0.006607499563352956,0.9677226124345042
3386,FUN_029135,lncRNA_38569,0.12423747783089492,0.4449881581630444
3387,FUN_029135,lncRNA_4541,0.569938113462064,0.00012357407479215117
3388,FUN_029135,lncRNA_54048,0.4783091852699263,0.0017976532925447928
3389,FUN_029135,lncRNA_35701,-0.062318622090367905,0.7024530874429382
3390,FUN_029135,lncRNA_25976,-0.33888891987266817,0.03242707658465286
3391,FUN_029135,lncRNA_7210,0.03361177131079729,0.8368716281201521
3392,FUN_029135,lncRNA_29869,0.5316951770980018,0.000414542350983261
3393,FUN_029135,lncRNA_42503,-0.27234032495082416,0.08910890546642952
3394,FUN_029135,lncRNA_51567,0.19256985799317838,0.23385764587039912
3395,FUN_029135,lncRNA_28581,-0.13953164008039656,0.39050377646256806
3396,FUN_029135,lncRNA_8779,0.6961601136115496,6.105305947577684e-07
3397,FUN_029135,lncRNA_28107,0.4157598436560434,0.007628141941168733
3398,FUN_029135,lncRNA_53515,-0.22456828519444436,0.16358211677851087
3399,FUN_029135,lncRNA_2971,0.3653090974532006,0.020454368960053045
3400,FUN_039422,lncRNA_6691,0.006398528706618527,0.9687429176091551
3401,FUN_039422,lncRNA_48354,-0.015949417238110292,0.9221860794817675
3402,FUN_039422,lncRNA_37417,-0.03667565393495736,0.8222303063950989
3403,FUN_039422,lncRNA_22766,-0.1553549075678583,0.33845487580809247
3404,FUN_039422,lncRNA_9027,0.0744054962916322,0.6481793334065016
3405,FUN_039422,lncRNA_23617,0.3694435540836524,0.018968256143351007
3406,FUN_039422,lncRNA_3993,-0.08832125933820005,0.587859348378332
3407,FUN_039422,lncRNA_25368,0.18259483472521956,0.2594364686135621
3408,FUN_039422,lncRNA_25353,0.39965463211519014,0.010620329377062082
3409,FUN_039422,lncRNA_14028,-0.2747569974193105,0.08619686585890862
3410,FUN_039422,lncRNA_43015,0.07401397101450173,0.649911402444711
