,mirna,gene,correlation,p_value,regulation_type,strength
1874,Cluster_2746,FUN_001900,-0.35648069941265387,0.02395574965784086,repression,0.35648069941265387
1875,Cluster_5516,FUN_001900,-0.32050516708349985,0.04376711542534431,repression,0.32050516708349985
1876,Cluster_16354,FUN_001900,-0.5181753846275998,0.0006149796569024734,repression,0.5181753846275998
1877,Cluster_3301,FUN_001900,-0.3464049044463996,0.0285473853056391,repression,0.3464049044463996
1878,Cluster_3226,FUN_001900,-0.32638471686988957,0.03983563387890814,repression,0.32638471686988957
1879,Cluster_2372,FUN_001900,-0.3436158074175082,0.029939709580737765,repression,0.3436158074175082
1880,Cluster_4036,FUN_001900,-0.3500254573039983,0.026820243790814154,repression,0.3500254573039983
1881,Cluster_4036,FUN_024536,0.3787420976055093,0.015954176905996726,activation,0.3787420976055093
1882,Cluster_14633,FUN_012119,0.3143533650844421,0.0482114201149536,activation,0.3143533650844421
1883,Cluster_2746,FUN_012714,0.31631931673668795,0.04675324645063714,activation,0.31631931673668795
1884,Cluster_16354,FUN_012714,0.5353783133122105,0.00037123548160910105,activation,0.5353783133122105
1885,Cluster_4036,FUN_012714,0.48777234289392013,0.0014097791296791501,activation,0.48777234289392013
1886,Cluster_1950,FUN_040487,-0.32076062853907367,0.043589998629952734,repression,0.32076062853907367
1887,Cluster_5603,FUN_040487,-0.31596141300792957,0.04701602305165021,repression,0.31596141300792957
1888,Cluster_9512,FUN_040487,-0.36664113917201463,0.01996528645977859,repression,0.36664113917201463
1889,Cluster_17173,FUN_040487,-0.3613807550714356,0.021955476285193593,repression,0.3613807550714356
1890,Cluster_17192,FUN_040487,-0.35356318022283634,0.02521715979090934,repression,0.35356318022283634
1891,Cluster_4752,FUN_040487,-0.36548152312033905,0.020390500372563763,repression,0.36548152312033905
1892,Cluster_9380,FUN_040487,-0.3223313172962478,0.04251373425778751,repression,0.3223313172962478
1893,Cluster_9532,FUN_016128,0.3458832328466718,0.028803655375869586,activation,0.3458832328466718
1894,Cluster_1950,FUN_016128,0.4310635141266026,0.005487724707296518,activation,0.4310635141266026
1895,Cluster_14532,FUN_016128,0.32023030443475786,0.043958334371520365,activation,0.32023030443475786
1896,Cluster_4026,FUN_016128,0.4855616737182813,0.0014930648308033834,activation,0.4855616737182813
1897,Cluster_5603,FUN_016128,0.38726128006914706,0.013557764249213252,activation,0.38726128006914706
1898,Cluster_14610,FUN_016128,0.5445820325302704,0.00028020225789992517,activation,0.5445820325302704
1899,Cluster_15097,FUN_016128,0.39253158908101426,0.012233825636496736,activation,0.39253158908101426
1900,Cluster_1819,FUN_016128,0.47034256261411067,0.0021942086534885046,activation,0.47034256261411067
1901,Cluster_14146,FUN_016128,0.34842028061421026,0.027574975384646143,activation,0.34842028061421026
1902,Cluster_3109,FUN_016128,0.4482862726261581,0.0037197819699224294,activation,0.4482862726261581
1903,Cluster_9366,FUN_016128,0.6548910636886993,4.5430283248872876e-06,activation,0.6548910636886993
1904,Cluster_1833,FUN_016128,0.3211746951774684,0.04330415193587209,activation,0.3211746951774684
1905,Cluster_9786,FUN_016128,0.4971276725418603,0.0011010392396591615,activation,0.4971276725418603
1906,Cluster_4034,FUN_016128,0.48747656118596855,0.0014206789086597185,activation,0.48747656118596855
1907,Cluster_11565,FUN_016128,0.4319097679962723,0.005386337521667676,activation,0.4319097679962723
1908,Cluster_5685,FUN_016128,0.6053648456480731,3.4965909948059354e-05,activation,0.6053648456480731
1909,Cluster_14692,FUN_016128,0.5415615058384349,0.00030757909176796095,activation,0.5415615058384349
1910,Cluster_17173,FUN_016128,0.4091871593471213,0.008747734520217647,activation,0.4091871593471213
1911,Cluster_13327,FUN_016128,0.3468773980374286,0.028316903113653716,activation,0.3468773980374286
1912,Cluster_17192,FUN_016128,0.4735680867787973,0.0020252319380676133,activation,0.4735680867787973
1913,Cluster_3301,FUN_016128,0.42878511363156674,0.005768949197081241,activation,0.42878511363156674
1914,Cluster_1832,FUN_016128,0.347814061234329,0.027864546397487557,activation,0.347814061234329
1915,Cluster_5517,FUN_016128,0.3867815459117396,0.013684089148796055,activation,0.3867815459117396
1916,Cluster_17623,FUN_016128,0.41937297132268164,0.007066914543957359,activation,0.41937297132268164
1917,Cluster_9420,FUN_016128,0.39359660348255204,0.011980087505218907,activation,0.39359660348255204
1918,Cluster_9380,FUN_016128,0.3907862867566429,0.012659518881459822,activation,0.3907862867566429
1919,Cluster_1865,FUN_016128,0.5165154900888276,0.0006447688891842615,activation,0.5165154900888276
1920,Cluster_2372,FUN_016128,0.3922045844202841,0.012312644978371989,activation,0.3922045844202841
1921,Cluster_14605,FUN_016128,0.5001086594254235,0.001016143364229233,activation,0.5001086594254235
1922,Cluster_17186,FUN_016128,0.502044115551742,0.0009641849927219618,activation,0.502044115551742
1923,Cluster_1950,FUN_012456,0.41206842909557095,0.008240703141834133,activation,0.41206842909557095
1924,Cluster_5603,FUN_012456,0.4178480900285507,0.007299278406030282,activation,0.4178480900285507
1925,Cluster_14146,FUN_012456,0.33271900573359325,0.035926923641602826,activation,0.33271900573359325
1926,Cluster_9366,FUN_012456,0.3928419910537808,0.012159405380580732,activation,0.3928419910537808
1927,Cluster_1833,FUN_012456,0.4606741355840817,0.00277726418890358,activation,0.4606741355840817
1928,Cluster_9512,FUN_012456,0.38478845540515666,0.014219651425217068,activation,0.38478845540515666
1929,Cluster_9786,FUN_012456,0.40272742421261426,0.009982520903821077,activation,0.40272742421261426
1930,Cluster_4034,FUN_012456,0.3578263718282218,0.02339188864656517,activation,0.3578263718282218
1931,Cluster_14692,FUN_012456,0.31757440415881866,0.04584110638370907,activation,0.31757440415881866
1932,Cluster_17173,FUN_012456,0.4131708310061033,0.008053495045730776,activation,0.4131708310061033
1933,Cluster_17192,FUN_012456,0.5471559286081582,0.0002586239263040717,activation,0.5471559286081582
1934,Cluster_1832,FUN_012456,0.3413843328381568,0.031093588833353107,activation,0.3413843328381568
1935,Cluster_4752,FUN_012456,0.47222126112482665,0.0020943423505766254,activation,0.47222126112482665
1936,Cluster_5517,FUN_012456,0.3369663989844478,0.03348618552818623,activation,0.3369663989844478
1937,Cluster_9706,FUN_012456,0.46211706596417396,0.0026824413519858426,activation,0.46211706596417396
1938,Cluster_14165,FUN_012456,0.48294546709420044,0.001597224562711949,activation,0.48294546709420044
1939,Cluster_17623,FUN_012456,0.33994614049195926,0.03185649487091769,activation,0.33994614049195926
1940,Cluster_3227,FUN_012456,0.5985005824994168,4.5181506676745604e-05,activation,0.5985005824994168
1941,Cluster_9380,FUN_012456,0.4958631456371985,0.0011389127781590614,activation,0.4958631456371985
1942,Cluster_1865,FUN_012456,0.32875277786494017,0.038335711156089046,activation,0.32875277786494017
1943,Cluster_17186,FUN_012456,0.4835060923328909,0.0015743793063704129,activation,0.4835060923328909
1944,Cluster_11565,FUN_029427,0.4109202463920192,0.00843964596152453,activation,0.4109202463920192
1945,Cluster_13327,FUN_001068,0.3401023870026902,0.03177287360409875,activation,0.3401023870026902
1946,Cluster_5517,FUN_001068,0.34129631497825175,0.031139842571642425,activation,0.34129631497825175
1947,Cluster_12081,FUN_039241,0.4224779019999948,0.006613412622361154,activation,0.4224779019999948
1948,Cluster_2746,FUN_039241,0.3841362922894938,0.014398702338176786,activation,0.3841362922894938
1949,Cluster_12083,FUN_039241,0.42183873057799226,0.00670465929310217,activation,0.42183873057799226
1950,Cluster_12087,FUN_039241,0.40327740313415894,0.009871889039362966,activation,0.40327740313415894
1951,Cluster_9532,FUN_030444,0.4690036369239346,0.002267914784982208,activation,0.4690036369239346
1952,Cluster_14532,FUN_030444,0.3566846072209436,0.023869588522115025,activation,0.3566846072209436
1953,Cluster_10452,FUN_030444,0.378129905568371,0.016139345898656093,activation,0.378129905568371
1954,Cluster_2746,FUN_030444,0.38682739920776804,0.013671971973958892,activation,0.38682739920776804
1955,Cluster_17173,FUN_030444,0.3167335256611928,0.04645061199947936,activation,0.3167335256611928
1956,Cluster_5516,FUN_030444,0.3180588876615831,0.045492877822754046,activation,0.3180588876615831
1957,Cluster_16354,FUN_030444,0.3687013907440652,0.01922814206872747,activation,0.3687013907440652
1958,Cluster_3301,FUN_030444,0.5412494350306795,0.00031054019190344034,activation,0.5412494350306795
1959,Cluster_2500,FUN_030444,0.5013429270146957,0.0009827295042098714,activation,0.5013429270146957
1960,Cluster_9532,FUN_008465,0.5175202987255272,0.0006265861219010931,activation,0.5175202987255272
1961,Cluster_14532,FUN_008465,0.5997882379866816,4.307982770502551e-05,activation,0.5997882379866816
1962,Cluster_4026,FUN_008465,0.33843840136115666,0.03267276101889503,activation,0.33843840136115666
1963,Cluster_14610,FUN_008465,0.44801619166489454,0.0037431101749695462,activation,0.44801619166489454
1964,Cluster_15097,FUN_008465,0.4992104942291123,0.0010410885886903865,activation,0.4992104942291123
1965,Cluster_1819,FUN_008465,0.47978948777413094,0.0017313753548124798,activation,0.47978948777413094
1966,Cluster_10452,FUN_008465,0.46867282130675414,0.002286457604465208,activation,0.46867282130675414
1967,Cluster_17245,FUN_008465,0.4096332715436694,0.008667522359035862,activation,0.4096332715436694
1968,Cluster_2746,FUN_008465,0.5429166006169134,0.00029501315732671047,activation,0.5429166006169134
1969,Cluster_14692,FUN_008465,0.4183440618958359,0.0072229900640132716,activation,0.4183440618958359
1970,Cluster_17173,FUN_008465,0.3739230428732901,0.01746145786630982,activation,0.3739230428732901
1971,Cluster_5516,FUN_008465,0.5328643896449071,0.0004003282380005252,activation,0.5328643896449071
1972,Cluster_13327,FUN_008465,0.4445938411638748,0.0040499552683589575,activation,0.4445938411638748
1973,Cluster_16354,FUN_008465,0.605973275899352,3.417067222826002e-05,activation,0.605973275899352
1974,Cluster_3301,FUN_008465,0.7193357808676365,1.6984297475776444e-07,activation,0.7193357808676365
1975,Cluster_2500,FUN_008465,0.6275097034138057,1.466537474477582e-05,activation,0.6275097034138057
1976,Cluster_5517,FUN_008465,0.4040832995752768,0.009711671819544476,activation,0.4040832995752768
1977,Cluster_17623,FUN_008465,0.3495205386473936,0.027055781458163036,activation,0.3495205386473936
1978,Cluster_9420,FUN_008465,0.42690472543606783,0.006010354914110465,activation,0.42690472543606783
1979,Cluster_1865,FUN_008465,0.37751478719135406,0.01632722238230012,activation,0.37751478719135406
1980,Cluster_3226,FUN_008465,0.33433336442743267,0.034982635042116884,activation,0.33433336442743267
1981,Cluster_2372,FUN_008465,0.3448404614619491,0.02932161338911829,activation,0.3448404614619491
1982,Cluster_14605,FUN_008465,0.4576972829090514,0.002982214484586409,activation,0.4576972829090514
1983,Cluster_4036,FUN_008465,0.3787176632958168,0.015961533026628914,activation,0.3787176632958168
1984,Cluster_12081,FUN_039804,0.32748885824207447,0.03913043438136726,activation,0.32748885824207447
1985,Cluster_9366,FUN_010800,0.3440598596527623,0.029714361189948777,activation,0.3440598596527623
1986,Cluster_1833,FUN_010800,0.3595532181827931,0.022684545734160615,activation,0.3595532181827931
1987,Cluster_2500,FUN_010800,0.3595546583351341,0.02268396335549995,activation,0.3595546583351341
1988,Cluster_5517,FUN_010800,0.3300360856356181,0.037542319225151236,activation,0.3300360856356181
1989,Cluster_9706,FUN_010800,0.41301152288983495,0.008080320545793893,activation,0.41301152288983495
1990,Cluster_14165,FUN_010800,0.352910517545868,0.025506766413947685,activation,0.352910517545868
1991,Cluster_3227,FUN_010800,0.39311411622796094,0.0120944791763739,activation,0.39311411622796094
1992,Cluster_3226,FUN_010800,0.44265126985833136,0.004233690115583233,activation,0.44265126985833136
1993,Cluster_14532,FUN_044202,0.4283094491303937,0.005829208697927725,activation,0.4283094491303937
1994,Cluster_14610,FUN_044202,0.3761860743563546,0.01673935356275336,activation,0.3761860743563546
1995,Cluster_15097,FUN_044202,0.6365870918047992,1.007029845258404e-05,activation,0.6365870918047992
1996,Cluster_17245,FUN_044202,0.398282132274419,0.010916259486265756,activation,0.398282132274419
1997,Cluster_2746,FUN_044202,0.39474606061348705,0.011711268136350435,activation,0.39474606061348705
1998,Cluster_16354,FUN_044202,0.3265053706833288,0.03975807394520696,activation,0.3265053706833288
1999,Cluster_3301,FUN_044202,0.38091285396229935,0.015311970507967064,activation,0.38091285396229935
2000,Cluster_3226,FUN_044202,0.34531917729260364,0.029082882220291765,activation,0.34531917729260364
2001,Cluster_4036,FUN_044202,0.37134644588766275,0.01831534822238455,activation,0.37134644588766275
2002,Cluster_9532,FUN_043298,0.4135568266420936,0.007988815245964245,activation,0.4135568266420936
2003,Cluster_1950,FUN_043298,0.4347808153597776,0.0050543600836552,activation,0.4347808153597776
2004,Cluster_14532,FUN_043298,0.420528083272625,0.0068951655558937034,activation,0.420528083272625
2005,Cluster_4026,FUN_043298,0.3338082287002177,0.03528754534672129,activation,0.3338082287002177
2006,Cluster_5603,FUN_043298,0.39972676441579796,0.010604967882161446,activation,0.39972676441579796
2007,Cluster_14610,FUN_043298,0.4354368771701162,0.004981041305188979,activation,0.4354368771701162
2008,Cluster_15097,FUN_043298,0.36931780231183264,0.01901208252269513,activation,0.36931780231183264
2009,Cluster_1819,FUN_043298,0.4558857094160902,0.0031133147902713343,activation,0.4558857094160902
2010,Cluster_10452,FUN_043298,0.4367935488625491,0.0048323471191458085,activation,0.4367935488625491
2011,Cluster_17245,FUN_043298,0.33482190488502,0.03470091460642433,activation,0.33482190488502
2012,Cluster_3109,FUN_043298,0.3453327949175784,0.029076114790378183,activation,0.3453327949175784
2013,Cluster_9366,FUN_043298,0.4455170675036799,0.003965095447226669,activation,0.4455170675036799
2014,Cluster_9786,FUN_043298,0.37186438568282926,0.01814094102000255,activation,0.37186438568282926
2015,Cluster_4034,FUN_043298,0.3996030998908074,0.010631315447499012,activation,0.3996030998908074
2016,Cluster_2746,FUN_043298,0.3227901660186424,0.04220342641566634,activation,0.3227901660186424
2017,Cluster_5685,FUN_043298,0.4442813850701723,0.004079031211063472,activation,0.4442813850701723
2018,Cluster_14692,FUN_043298,0.478452706904185,0.001791130869197683,activation,0.478452706904185
2019,Cluster_5516,FUN_043298,0.4380496139809532,0.004698130523511723,activation,0.4380496139809532
2020,Cluster_13327,FUN_043298,0.4938661151377574,0.0012010809070502314,activation,0.4938661151377574
2021,Cluster_3301,FUN_043298,0.44233651440133814,0.004264133565720907,activation,0.44233651440133814
2022,Cluster_1832,FUN_043298,0.3946074572622193,0.01174340808838041,activation,0.3946074572622193
2023,Cluster_5517,FUN_043298,0.4670006920481685,0.002382237005222812,activation,0.4670006920481685
2024,Cluster_17623,FUN_043298,0.3904858763325451,0.012734046022152728,activation,0.3904858763325451
2025,Cluster_4754,FUN_043298,0.3304032220483252,0.037317824347339636,activation,0.3304032220483252
2026,Cluster_9420,FUN_043298,0.4349699177762488,0.005033131364400316,activation,0.4349699177762488
2027,Cluster_9380,FUN_043298,0.34269301831906385,0.030412518657586138,activation,0.34269301831906385
2028,Cluster_1865,FUN_043298,0.519247421922694,0.00059639940734054,activation,0.519247421922694
2029,Cluster_2372,FUN_043298,0.3864427232093374,0.013773908746944745,activation,0.3864427232093374
2030,Cluster_14605,FUN_043298,0.43328730406543503,0.00522476870600009,activation,0.43328730406543503
2031,Cluster_14633,FUN_005338,0.32134296432892134,0.04318842424892382,activation,0.32134296432892134
2032,Cluster_3226,FUN_005338,-0.315161038123809,0.04760798225181766,repression,0.315161038123809
2033,Cluster_5603,FUN_022433,0.3998231256311464,0.010584476118401026,activation,0.3998231256311464
2034,Cluster_5517,FUN_022433,0.35249431082173127,0.025692888159757236,activation,0.35249431082173127
2035,Cluster_17623,FUN_022433,0.3282606355001866,0.03864357879575926,activation,0.3282606355001866
2036,Cluster_1865,FUN_022433,0.33734996120799216,0.03327264538123717,activation,0.33734996120799216
2037,Cluster_1950,FUN_040258,0.44953752490337295,0.0036133520371202975,activation,0.44953752490337295
2038,Cluster_14532,FUN_040258,0.479414496574856,0.001747957730207259,activation,0.479414496574856
2039,Cluster_5603,FUN_040258,0.4017052072130268,0.010190963237749606,activation,0.4017052072130268
2040,Cluster_14610,FUN_040258,0.3298751293205545,0.037641087180645606,activation,0.3298751293205545
2041,Cluster_15097,FUN_040258,0.3349364778830423,0.03463511515580809,activation,0.3349364778830423
2042,Cluster_1819,FUN_040258,0.3994169585200851,0.010671079438272207,activation,0.3994169585200851
2043,Cluster_10452,FUN_040258,0.401015932671613,0.010333603815248048,activation,0.401015932671613
2044,Cluster_3109,FUN_040258,0.3184620063131766,0.0452047646907308,activation,0.3184620063131766
2045,Cluster_9786,FUN_040258,0.40491042377310327,0.009549552181689354,activation,0.40491042377310327
2046,Cluster_4034,FUN_040258,0.3589607981511939,0.022925172428481373,activation,0.3589607981511939
2047,Cluster_2746,FUN_040258,0.37425247816571156,0.01735473733949508,activation,0.37425247816571156
2048,Cluster_5685,FUN_040258,0.3906941542854933,0.012682336019420435,activation,0.3906941542854933
2049,Cluster_14692,FUN_040258,0.40396453832503776,0.009735141645549316,activation,0.40396453832503776
2050,Cluster_5516,FUN_040258,0.4842505045692562,0.0015444910769782808,activation,0.4842505045692562
2051,Cluster_13327,FUN_040258,0.5800024461401211,8.761863845402641e-05,activation,0.5800024461401211
2052,Cluster_16354,FUN_040258,0.4149518581915134,0.00775876270168507,activation,0.4149518581915134
2053,Cluster_1832,FUN_040258,0.4959322800240256,0.001136812681255749,activation,0.4959322800240256
2054,Cluster_5517,FUN_040258,0.3272604814563629,0.03927545456624,activation,0.3272604814563629
2055,Cluster_14165,FUN_040258,0.37556985182909997,0.016933443785607592,activation,0.37556985182909997
2056,Cluster_9420,FUN_040258,0.43535896122809153,0.004989700300593189,activation,0.43535896122809153
2057,Cluster_9380,FUN_040258,0.39140204173393284,0.012507917070304433,activation,0.39140204173393284
2058,Cluster_1865,FUN_040258,0.4592300218028858,0.0028750929581092227,activation,0.4592300218028858
2059,Cluster_2372,FUN_040258,0.3668519338964845,0.019888794661012267,activation,0.3668519338964845
2060,Cluster_13647,FUN_040258,0.5208816051798995,0.0005690397081706318,activation,0.5208816051798995
2061,Cluster_14605,FUN_040258,0.4410377033799878,0.00439177947818949,activation,0.4410377033799878
2062,Cluster_4036,FUN_040258,0.41214280265130404,0.0082279566576275,activation,0.41214280265130404
2063,Cluster_1950,FUN_008015,0.3612372376605659,0.02201201356196309,activation,0.3612372376605659
2064,Cluster_9366,FUN_008015,0.4112887746926261,0.008375347614688158,activation,0.4112887746926261
2065,Cluster_1833,FUN_008015,0.4043263471525302,0.009663791115596268,activation,0.4043263471525302
2066,Cluster_9786,FUN_008015,0.33168953171667254,0.03653991329904334,activation,0.33168953171667254
2067,Cluster_11565,FUN_008015,0.36923645733076593,0.0190404776992791,activation,0.36923645733076593
2068,Cluster_5685,FUN_008015,0.4278505354830413,0.005887861385499506,activation,0.4278505354830413
2069,Cluster_17192,FUN_008015,0.4748150323074999,0.0019630447990465973,activation,0.4748150323074999
2070,Cluster_14165,FUN_008015,0.4628491701041291,0.002635425427156273,activation,0.4628491701041291
2071,Cluster_9380,FUN_008015,0.32396020866764136,0.04142047290923701,activation,0.32396020866764136
2072,Cluster_17186,FUN_008015,0.3463165799380987,0.028590641515328162,activation,0.3463165799380987
2073,Cluster_14532,FUN_004561,-0.3471039567923189,0.028206934826041592,repression,0.3471039567923189
2074,Cluster_15097,FUN_004561,-0.3472865521578087,0.028118562949167543,repression,0.3472865521578087
2075,Cluster_17245,FUN_004561,-0.33032352374006685,0.03736646447902245,repression,0.33032352374006685
2076,Cluster_2746,FUN_004561,-0.33457845010001586,0.03484107125725961,repression,0.33457845010001586
2077,Cluster_16354,FUN_004561,-0.44984533655246295,0.00358758088217414,repression,0.44984533655246295
2078,Cluster_10452,FUN_008309,-0.3307143557111818,0.03712843330462427,repression,0.3307143557111818
2079,Cluster_5603,FUN_002741,0.47861438948232005,0.001783808115310981,activation,0.47861438948232005
2080,Cluster_13327,FUN_002741,0.48992492028921214,0.0013326579838956324,activation,0.48992492028921214
2081,Cluster_1832,FUN_002741,0.3309097829613106,0.03700987631969994,activation,0.3309097829613106
2082,Cluster_5517,FUN_002741,0.4199312356295338,0.006983453732316677,activation,0.4199312356295338
2083,Cluster_1865,FUN_002741,0.48118201010090855,0.0016710051269771531,activation,0.48118201010090855
2084,Cluster_13647,FUN_002741,0.39644108787107707,0.011324235074319752,activation,0.39644108787107707
2085,Cluster_14532,FUN_039320,0.4190925914337122,0.007109154684136486,activation,0.4190925914337122
2086,Cluster_1819,FUN_039320,0.3277379877974059,0.038972734111798676,activation,0.3277379877974059
2087,Cluster_3109,FUN_039320,0.4078616342661105,0.00898983335218146,activation,0.4078616342661105
2088,Cluster_16354,FUN_039320,0.3174829831369349,0.04590705743128645,activation,0.3174829831369349
2089,Cluster_2500,FUN_039320,0.3693290137951811,0.019008171705958133,activation,0.3693290137951811
2090,Cluster_17623,FUN_039320,0.4629704106271915,0.002627709484842644,activation,0.4629704106271915
2091,Cluster_1865,FUN_039320,0.45577659303072954,0.003121369861076906,activation,0.45577659303072954
2092,Cluster_2372,FUN_039320,0.34306925243319736,0.030219009877612106,activation,0.34306925243319736
2093,Cluster_3227,FUN_023845,-0.3261982464255261,0.03995574505291751,repression,0.3261982464255261
2094,Cluster_4754,FUN_039448,0.31758200127845654,0.04583562927696279,activation,0.31758200127845654
2095,Cluster_1950,FUN_041849,0.4565367910438489,0.003065628229315608,activation,0.4565367910438489
2096,Cluster_14532,FUN_041849,0.4169009905777614,0.00744688592820621,activation,0.4169009905777614
2097,Cluster_14610,FUN_041849,0.3977113096881694,0.011041391280443022,activation,0.3977113096881694
2098,Cluster_15097,FUN_041849,0.5180516765865921,0.0006171566385751471,activation,0.5180516765865921
2099,Cluster_1819,FUN_041849,0.3576918925164968,0.023447735998202202,activation,0.3576918925164968
2100,Cluster_14146,FUN_041849,0.3718096817061003,0.01815929546364218,activation,0.3718096817061003
2101,Cluster_10452,FUN_041849,0.3772019089868572,0.016423490553003368,activation,0.3772019089868572
2102,Cluster_17245,FUN_041849,0.35733181643959905,0.023597817489858983,activation,0.35733181643959905
2103,Cluster_9366,FUN_041849,0.3909814132420936,0.012611309786199475,activation,0.3909814132420936
2104,Cluster_9512,FUN_041849,0.4124227994153679,0.00818012123292108,activation,0.4124227994153679
2105,Cluster_9786,FUN_041849,0.435459528768356,0.004978526423241934,activation,0.435459528768356
2106,Cluster_4034,FUN_041849,0.44954731328158337,0.0036125300369978185,activation,0.44954731328158337
2107,Cluster_2746,FUN_041849,0.3396612638055441,0.03200942348394564,activation,0.3396612638055441
2108,Cluster_5685,FUN_041849,0.3202544513980759,0.04394150851813585,activation,0.3202544513980759
2109,Cluster_14692,FUN_041849,0.46022575692888373,0.0028073216838444236,activation,0.46022575692888373
2110,Cluster_17173,FUN_041849,0.44585785822869756,0.003934164904045908,activation,0.44585785822869756
2111,Cluster_5516,FUN_041849,0.39683794817280454,0.011235209519942063,activation,0.39683794817280454
2112,Cluster_16354,FUN_041849,0.44777903797052626,0.00376369939038599,activation,0.44777903797052626
2113,Cluster_1951,FUN_041849,0.4801522887109637,0.0017154642866002618,activation,0.4801522887109637
2114,Cluster_3301,FUN_041849,0.5362529992600814,0.00036156677395097635,activation,0.5362529992600814
2115,Cluster_1836,FUN_041849,0.3199221417411814,0.04417352409246085,activation,0.3199221417411814
2116,Cluster_1832,FUN_041849,0.38859104359429286,0.013212763977012421,activation,0.38859104359429286
2117,Cluster_5517,FUN_041849,0.3265226004217351,0.03974700818794872,activation,0.3265226004217351
2118,Cluster_9420,FUN_041849,0.4094233882899639,0.008705181007107944,activation,0.4094233882899639
2119,Cluster_9380,FUN_041849,0.38208856626290605,0.014973355017999483,activation,0.38208856626290605
2120,Cluster_1865,FUN_041849,0.3546958605843555,0.024721038803963303,activation,0.3546958605843555
2121,Cluster_3226,FUN_041849,0.31969760060365204,0.04433085772234071,activation,0.31969760060365204
2122,Cluster_2372,FUN_041849,0.42335537649824695,0.0064898925350754064,activation,0.42335537649824695
2123,Cluster_14605,FUN_041849,0.41619120590384234,0.007559184629989458,activation,0.41619120590384234
2124,Cluster_17186,FUN_041849,0.37489706983336657,0.017147509139422944,activation,0.37489706983336657
2125,Cluster_4036,FUN_041849,0.379925967613554,0.015601175077766044,activation,0.379925967613554
2126,Cluster_9532,FUN_037310,0.4195032549834136,0.007047360583446585,activation,0.4195032549834136
2127,Cluster_14532,FUN_037310,0.4282424461154941,0.0058377405615605395,activation,0.4282424461154941
2128,Cluster_4026,FUN_037310,0.32767244449070965,0.039014173048532094,activation,0.32767244449070965
2129,Cluster_5603,FUN_037310,0.32224822796103353,0.04257012301215098,activation,0.32224822796103353
2130,Cluster_14610,FUN_037310,0.3617685237861255,0.02180332461164171,activation,0.3617685237861255
2131,Cluster_15097,FUN_037310,0.34009977526047147,0.0317742698915584,activation,0.34009977526047147
2132,Cluster_1819,FUN_037310,0.33132940133563965,0.03675635772867906,activation,0.33132940133563965
2133,Cluster_17245,FUN_037310,0.341412059732177,0.031079029964907214,activation,0.341412059732177
2134,Cluster_2746,FUN_037310,0.435296115268859,0.0049966940429982745,activation,0.435296115268859
2135,Cluster_5516,FUN_037310,0.43592895465108317,0.00492665607274503,activation,0.43592895465108317
2136,Cluster_13327,FUN_037310,0.393215128118439,0.012070453951823759,activation,0.393215128118439
2137,Cluster_16354,FUN_037310,0.5165056058724691,0.0006449500653806446,activation,0.5165056058724691
2138,Cluster_3301,FUN_037310,0.39368721804006523,0.01195870691307272,activation,0.39368721804006523
2139,Cluster_2500,FUN_037310,0.45337268412315446,0.0033035136534810628,activation,0.45337268412315446
2140,Cluster_5517,FUN_037310,0.3580734465448537,0.02328957079906208,activation,0.3580734465448537
2141,Cluster_17623,FUN_037310,0.33311045475040746,0.0356960589650615,activation,0.33311045475040746
2142,Cluster_9420,FUN_037310,0.3437041098633479,0.029894785758620777,activation,0.3437041098633479
2143,Cluster_2372,FUN_037310,0.3374544382352411,0.0332146741885536,activation,0.3374544382352411
2144,Cluster_14605,FUN_037310,0.35077416002070755,0.0264741138431864,activation,0.35077416002070755
2145,Cluster_4036,FUN_037310,0.3533261787587003,0.025322007214194392,activation,0.3533261787587003
2146,Cluster_1950,FUN_020296,0.36922848039967315,0.019043264129492022,activation,0.36922848039967315
2147,Cluster_14532,FUN_020296,0.4244378902374654,0.006340257193163435,activation,0.4244378902374654
2148,Cluster_4026,FUN_020296,0.464047270303873,0.0025600412801500233,activation,0.464047270303873
2149,Cluster_1819,FUN_020296,0.32724703812306755,0.03928400476753431,activation,0.32724703812306755
2150,Cluster_9786,FUN_020296,0.4330785398110465,0.0052489808524102495,activation,0.4330785398110465
2151,Cluster_17173,FUN_020296,0.3187528412006384,0.04499782008101199,activation,0.3187528412006384
2152,Cluster_5516,FUN_020296,0.35620800165674005,0.02407138235097908,activation,0.35620800165674005
2153,Cluster_13327,FUN_020296,0.46052207436037723,0.0027874260028427906,activation,0.46052207436037723
2154,Cluster_3301,FUN_020296,0.32072118451860326,0.04361730800704133,activation,0.32072118451860326
2155,Cluster_1832,FUN_020296,0.3470585144815091,0.028228963495289264,activation,0.3470585144815091
2156,Cluster_17623,FUN_020296,0.34286232438217606,0.030325313303916315,activation,0.34286232438217606
2157,Cluster_9420,FUN_020296,0.5172817373352339,0.0006308611367760639,activation,0.5172817373352339
2158,Cluster_14633,FUN_020296,0.331663375909051,0.03655559820145525,activation,0.331663375909051
2159,Cluster_9380,FUN_020296,0.34913573594960906,0.0272364349534177,activation,0.34913573594960906
2160,Cluster_2372,FUN_020296,0.43702670522101583,0.00480718458589578,activation,0.43702670522101583
2161,Cluster_14605,FUN_020296,0.38255996400348063,0.014839377538625206,activation,0.38255996400348063
2162,Cluster_9786,FUN_041294,-0.3347366289651186,0.034749955179345544,repression,0.3347366289651186
