,feature1,feature2,correlation,p_value
1052,FUN_031180,Cluster_2746,0.29155115579605134,0.06794915375717497
1053,FUN_031180,Cluster_5685,-0.0004678311991318007,0.9977140664616219
1054,FUN_031180,Cluster_5603,0.30983345446733584,0.05170314665317339
1055,FUN_031180,Cluster_10452,0.2477920960937932,0.12316254359795763
1056,FUN_031180,Cluster_3227,0.2978604837754603,0.061940644561099184
1057,FUN_031180,Cluster_4026,0.18961629316901948,0.24124552449078268
1058,FUN_031180,Cluster_17192,0.07332887414542684,0.6529465718252189
1059,FUN_031180,Cluster_1836,0.112663527955516,0.48883652089557117
1060,FUN_031180,Cluster_14610,0.27887470519420515,0.08140569948180526
1061,FUN_031180,Cluster_5517,0.37166635700139744,0.018207458216495487
1062,FUN_031180,Cluster_1950,0.16852761028358892,0.2985619878826306
1063,FUN_031180,Cluster_9380,0.1926857931066919,0.23357082756796238
1064,FUN_031180,Cluster_12087,0.1244072507826623,0.44436143547394563
1065,FUN_031180,Cluster_9786,0.18201211275361578,0.2609860577095776
1066,FUN_031180,Cluster_14165,0.03227609893612959,0.8432717031580247
1067,FUN_031180,Cluster_14692,0.19703049115717367,0.22299446068765036
1068,FUN_031180,Cluster_9512,0.16851537366186298,0.29859758507217593
1069,FUN_031180,Cluster_4752,0.02698488903802153,0.868719250430672
1070,FUN_031180,Cluster_12083,0.13656502335668735,0.40075603676259947
1071,FUN_004839,Cluster_4036,0.07523053656450224,0.6445354232608461
1072,FUN_004839,Cluster_13647,-0.07475093234089045,0.6466526742158213
1073,FUN_004839,Cluster_1819,0.08204742690911182,0.6147472208082945
1074,FUN_004839,Cluster_3226,0.1347277561346747,0.4071824530076462
1075,FUN_004839,Cluster_4754,0.0055877821625063126,0.9727018572555713
1076,FUN_004839,Cluster_9420,0.06179791043462946,0.704826688907136
1077,FUN_004839,Cluster_17186,-0.04835303872126081,0.7670105160229996
1078,FUN_004839,Cluster_17173,0.10618900908433768,0.5143045948056674
1079,FUN_004839,Cluster_3301,0.1747195862202275,0.2808979499633349
1080,FUN_004839,Cluster_5516,0.08732710433055907,0.5920850551883173
1081,FUN_004839,Cluster_1832,-0.01620861240988412,0.9209254700626854
1082,FUN_004839,Cluster_9366,0.006479000324437523,0.9683500071197583
1083,FUN_004839,Cluster_1833,-0.08252378054234796,0.6126875679546661
1084,FUN_004839,Cluster_17245,-0.0025094293942677895,0.9877387835088488
1085,FUN_004839,Cluster_9532,0.13861252623347353,0.3936636382818589
1086,FUN_004839,Cluster_3109,-0.008999389585183586,0.9560481622289912
1087,FUN_004839,Cluster_9706,-0.17345133646941938,0.2844592341083762
1088,FUN_004839,Cluster_12081,-0.060605146807609665,0.7102741344385571
1089,FUN_004839,Cluster_14532,0.14301276490544396,0.3786706963654972
1090,FUN_004839,Cluster_11565,-0.05260959365896353,0.7471461056761642
1091,FUN_004839,Cluster_1951,0.06166863385740064,0.7054164093772175
1092,FUN_004839,Cluster_16354,0.1741784038386128,0.2824140362870746
1093,FUN_004839,Cluster_2500,0.20992597445717415,0.19355624281546976
1094,FUN_004839,Cluster_1865,0.04046872527363545,0.8041869328592963
1095,FUN_004839,Cluster_17623,-0.06631812148768855,0.6843160838374451
1096,FUN_004839,Cluster_14633,-0.13879154475902986,0.3930470201679972
1097,FUN_004839,Cluster_14605,0.0007157208617421349,0.996502825281986
1098,FUN_004839,Cluster_15097,0.06802902170832865,0.6766098122624018
1099,FUN_004839,Cluster_2372,-0.07339779867443699,0.6526409664085039
1100,FUN_004839,Cluster_4034,-0.03287622410951671,0.8403948583578679
1101,FUN_004839,Cluster_13327,-0.013824544063853807,0.9325273143865456
1102,FUN_004839,Cluster_14146,0.02721829488316308,0.8675937574418747
1103,FUN_004839,Cluster_2746,0.19000983326815354,0.240252144392127
1104,FUN_004839,Cluster_5685,0.06079963620417935,0.7093849074007617
1105,FUN_004839,Cluster_5603,-0.0037104451784598434,0.9818713637710867
1106,FUN_004839,Cluster_10452,0.23725295216390768,0.14046065344865438
1107,FUN_004839,Cluster_3227,-0.22157743066129137,0.1694133749390599
1108,FUN_004839,Cluster_4026,0.058121947121460724,0.7216605236354634
1109,FUN_004839,Cluster_17192,-0.031678554811962245,0.8461381710278826
1110,FUN_004839,Cluster_1836,-0.06093984030322496,0.7087441143085296
1111,FUN_004839,Cluster_14610,0.01868637691691509,0.9088847907218439
1112,FUN_004839,Cluster_5517,0.02275490707537745,0.8891585259351824
1113,FUN_004839,Cluster_1950,0.007247493344037668,0.9645981499596821
1114,FUN_004839,Cluster_9380,-0.0674993753380498,0.6789920287277053
1115,FUN_004839,Cluster_12087,-0.0655841089294516,0.6876319903727732
1116,FUN_004839,Cluster_9786,-0.060972940414641255,0.7085928613960432
1117,FUN_004839,Cluster_14165,-0.08924424006610948,0.5839482011034627
1118,FUN_004839,Cluster_14692,0.03340601910795847,0.8378568564671903
1119,FUN_004839,Cluster_9512,-0.04411496883673124,0.7869357860634594
1120,FUN_004839,Cluster_4752,-0.037881457919109365,0.8164841212667485
1121,FUN_004839,Cluster_12083,-0.062262112115893505,0.7027105471503879
1122,FUN_004179,Cluster_4036,0.2877655348029301,0.07176937802160695
1123,FUN_004179,Cluster_13647,-0.17564896708313582,0.2783067494523796
1124,FUN_004179,Cluster_1819,0.3724843200343687,0.017934025864670987
1125,FUN_004179,Cluster_3226,0.39489202867419376,0.011677501399429073
1126,FUN_004179,Cluster_4754,0.5008306293235638,0.0009964779750454155
1127,FUN_004179,Cluster_9420,0.3908040478779166,0.01265512424859
1128,FUN_004179,Cluster_17186,0.208486035801011,0.19670012026981537
1129,FUN_004179,Cluster_17173,0.12523618083415522,0.44130836578773336
1130,FUN_004179,Cluster_3301,0.4811446467141313,0.0016726003680238087
1131,FUN_004179,Cluster_5516,0.3606952791617331,0.022226610037918856
1132,FUN_004179,Cluster_1832,0.11609408803408479,0.475611664732986
1133,FUN_004179,Cluster_9366,0.29208998090658217,0.06741870634373633
1134,FUN_004179,Cluster_1833,-0.02087182763779977,0.8982811718701407
1135,FUN_004179,Cluster_17245,0.5564016298419404,0.0001928845819343855
1136,FUN_004179,Cluster_9532,0.25091134849463526,0.11836282468265598
1137,FUN_004179,Cluster_3109,0.3263915833346933,0.0398312166030832
1138,FUN_004179,Cluster_9706,0.14741692982369192,0.36400758862713023
1139,FUN_004179,Cluster_12081,0.10352373146707734,0.5249776417504007
1140,FUN_004179,Cluster_14532,0.46611019830662265,0.0024346683942048654
1141,FUN_004179,Cluster_11565,0.12198908659058823,0.453333656463836
1142,FUN_004179,Cluster_1951,-0.15153313444224634,0.35061611411683813
1143,FUN_004179,Cluster_16354,0.38457395702075714,0.014278332598153655
1144,FUN_004179,Cluster_2500,0.4365733235196434,0.004856219045642999
1145,FUN_004179,Cluster_1865,0.3497426851911527,0.026951942895184308
1146,FUN_004179,Cluster_17623,0.5256805129662241,0.0004950577808040745
1147,FUN_004179,Cluster_14633,0.2610825255975824,0.10368757539299026
1148,FUN_004179,Cluster_14605,0.4484827885693173,0.0037028877291027835
1149,FUN_004179,Cluster_15097,0.5020075595056134,0.000965144062168454
1150,FUN_004179,Cluster_2372,0.44797140961471127,0.003746990524175196
1151,FUN_004179,Cluster_4034,0.24670940960041549,0.12486216651211139
1152,FUN_004179,Cluster_13327,0.054120188164044854,0.740134336928844
1153,FUN_004179,Cluster_14146,0.3386248521499127,0.032570897591874405
1154,FUN_004179,Cluster_2746,0.4067140839104267,0.009204040728726012
1155,FUN_004179,Cluster_5685,0.007647212437591426,0.9626469750834298
1156,FUN_004179,Cluster_5603,0.18974121278231332,0.24092990021697283
1157,FUN_004179,Cluster_10452,0.2318952757448673,0.1499129312254751
1158,FUN_004179,Cluster_3227,0.2275214147126534,0.15796826177772638
1159,FUN_004179,Cluster_4026,0.16649330661215014,0.3045172777611508
1160,FUN_004179,Cluster_17192,0.12550407523808743,0.4403241439149143
1161,FUN_004179,Cluster_1836,0.12534690733983875,0.4409014191864609
1162,FUN_004179,Cluster_14610,0.574209122352864,0.00010694244309913954
1163,FUN_004179,Cluster_5517,0.3548157229158633,0.02466901643612245
1164,FUN_004179,Cluster_1950,0.0879069712108976,0.5896186741537144
1165,FUN_004179,Cluster_9380,0.14741862142646214,0.364002022993318
1166,FUN_004179,Cluster_12087,0.11858791268323801,0.46611753535840783
1167,FUN_004179,Cluster_9786,0.3224965034532563,0.04240181038566215
1168,FUN_004179,Cluster_14165,0.011026680872732866,0.9461602485696469
1169,FUN_004179,Cluster_14692,0.24793333596441539,0.12294210735895558
1170,FUN_004179,Cluster_9512,0.18570594135855334,0.2512669463414292
1171,FUN_004179,Cluster_4752,0.014106119914820827,0.9311562887299543
1172,FUN_004179,Cluster_12083,0.18608218162496926,0.2502907818882041
1173,FUN_017970,Cluster_4036,0.07420335803066909,0.6490733455766711
1174,FUN_017970,Cluster_13647,-0.02895009378010302,0.8592511379644722
1175,FUN_017970,Cluster_1819,-0.11159042620806613,0.4930120326690493
1176,FUN_017970,Cluster_3226,-0.07169948210543457,0.6601873449503874
1177,FUN_017970,Cluster_4754,0.37364839555078067,0.017550851375384684
1178,FUN_017970,Cluster_9420,0.09840886517228307,0.5457601535368315
1179,FUN_017970,Cluster_17186,-0.12927827047156157,0.4265871601601615
1180,FUN_017970,Cluster_17173,-0.12950031873698511,0.42578651438169224
1181,FUN_017970,Cluster_3301,0.04372143591424874,0.7887930059657988
1182,FUN_017970,Cluster_5516,-0.015609503246740916,0.9238395531097429
1183,FUN_017970,Cluster_1832,-0.044673705169988316,0.7843009128232109
1184,FUN_017970,Cluster_9366,0.036482447593013494,0.823151879051379
1185,FUN_017970,Cluster_1833,0.038507268361909174,0.8135055686657253
1186,FUN_017970,Cluster_17245,0.09655600207285087,0.5533840175764274
1187,FUN_017970,Cluster_9532,-0.023062132303622456,0.8876714669156837
1188,FUN_017970,Cluster_3109,-0.13102495869045708,0.4203118610734384
1189,FUN_017970,Cluster_9706,0.1873757577700185,0.2469539795170247
1190,FUN_017970,Cluster_12081,0.09699968619848341,0.5515538649534001
1191,FUN_017970,Cluster_14532,-0.08430887827780079,0.6049953732830351
1192,FUN_017970,Cluster_11565,0.1753835745058069,0.27904509044412296
1193,FUN_017970,Cluster_1951,0.049127113820192816,0.7633867104197866
1194,FUN_017970,Cluster_16354,-0.027949931110140235,0.8640674552039518
1195,FUN_017970,Cluster_2500,0.08604292987547117,0.5975632177806574
1196,FUN_017970,Cluster_1865,-0.05445678925178285,0.738574723529698
1197,FUN_017970,Cluster_17623,0.05333242376612114,0.7437883793088063
1198,FUN_017970,Cluster_14633,0.22064297204059738,0.17126558937504674
1199,FUN_017970,Cluster_14605,0.04397151152863359,0.7876126772698603
1200,FUN_017970,Cluster_15097,-0.027945391461574973,0.8640893272274353
1201,FUN_017970,Cluster_2372,0.10136873563322941,0.5336861049442435
1202,FUN_017970,Cluster_4034,-0.029044048603367317,0.8587989507525015
1203,FUN_017970,Cluster_13327,0.046483431183665325,0.7757830776229563
1204,FUN_017970,Cluster_14146,-0.04841477747882089,0.7667213074937151
1205,FUN_017970,Cluster_2746,0.0248497803121215,0.8790264188105907
1206,FUN_017970,Cluster_5685,0.02991625087511563,0.8546033426699471
1207,FUN_017970,Cluster_5603,-0.019042608691495724,0.9071552725453599
1208,FUN_017970,Cluster_10452,-0.12623828763851339,0.4376329122485082
1209,FUN_017970,Cluster_3227,0.21723061111130665,0.17815287703196192
1210,FUN_017970,Cluster_4026,-0.003701862704801353,0.9819132894488427
1211,FUN_017970,Cluster_17192,0.08397354090046502,0.6064372083154085
1212,FUN_017970,Cluster_1836,-0.16721275465548396,0.30240255028152413
1213,FUN_017970,Cluster_14610,0.13893716289395194,0.3925458621870333
1214,FUN_017970,Cluster_5517,0.13291206239768846,0.41359097264222316
1215,FUN_017970,Cluster_1950,-0.10183734177886382,0.5317864966064192
1216,FUN_017970,Cluster_9380,-0.07647787744057523,0.6390419152340604
1217,FUN_017970,Cluster_12087,0.09223708255190212,0.5713467212096756
1218,FUN_017970,Cluster_9786,0.06139608628547062,0.7066602449711608
1219,FUN_017970,Cluster_14165,-0.12684963844174174,0.4353989754441255
1220,FUN_017970,Cluster_14692,-0.1279896918479819,0.4312500245700761
1221,FUN_017970,Cluster_9512,-0.06294724803098874,0.6995912801424238
1222,FUN_017970,Cluster_4752,-0.09462462001798169,0.5613838797054737
1223,FUN_017970,Cluster_12083,0.11934458751054788,0.4632569449685396
1224,FUN_033515,Cluster_4036,0.1481173901661046,0.3617073359793079
1225,FUN_033515,Cluster_13647,0.3112312336277896,0.05060230007394451
1226,FUN_033515,Cluster_1819,0.2774153499567135,0.08307941006859365
1227,FUN_033515,Cluster_3226,0.3367947812977003,0.03358209368614189
1228,FUN_033515,Cluster_4754,0.3514531934288937,0.026163402850290497
1229,FUN_033515,Cluster_9420,0.2547409814408338,0.11266419953798647
1230,FUN_033515,Cluster_17186,0.12161074053416575,0.4547462719180668
1231,FUN_033515,Cluster_17173,-0.014134297713561596,0.9310190984696967
1232,FUN_033515,Cluster_3301,0.19996753132201522,0.21603399097028694
1233,FUN_033515,Cluster_5516,0.3015638808059315,0.05861538092684888
1234,FUN_033515,Cluster_1832,0.12187076062325969,0.4537751897029149
1235,FUN_033515,Cluster_9366,0.23418771000412875,0.14581308647824942
1236,FUN_033515,Cluster_1833,-0.03553698415911891,0.8276649888517298
1237,FUN_033515,Cluster_17245,0.4209418014742047,0.006834532765027753
1238,FUN_033515,Cluster_9532,0.10609919731295933,0.5146624721220926
1239,FUN_033515,Cluster_3109,0.36490554279054477,0.020604505343920658
1240,FUN_033515,Cluster_9706,0.35786238534365156,0.023376951567419514
1241,FUN_033515,Cluster_12081,0.032922646591383345,0.840172405737292
1242,FUN_033515,Cluster_14532,0.30010257504780313,0.059910062500173236
1243,FUN_033515,Cluster_11565,0.024704574256673457,0.8797281311637289
1244,FUN_033515,Cluster_1951,0.0560103215982845,0.7313900203998661
1245,FUN_033515,Cluster_16354,0.2589257840698102,0.10667708879093508
1246,FUN_033515,Cluster_2500,0.41200641427347984,0.008251344487928958
1247,FUN_033515,Cluster_1865,0.3089009814114064,0.05244816789113942
1248,FUN_033515,Cluster_17623,0.44480261724618014,0.004030628129221949
1249,FUN_033515,Cluster_14633,0.048464218331802277,0.7664897296570604
1250,FUN_033515,Cluster_14605,0.2512558265353802,0.11784152100599195
1251,FUN_033515,Cluster_15097,0.2460954558790466,0.12583372936706905
1252,FUN_033515,Cluster_2372,0.4164478319011659,0.007518415508892115
1253,FUN_033515,Cluster_4034,0.22832036010542212,0.15647384446222085
1254,FUN_033515,Cluster_13327,0.19163522274020287,0.23617864369476557
1255,FUN_033515,Cluster_14146,0.2043762719546341,0.20587006079116166
1256,FUN_033515,Cluster_2746,0.12635133004314678,0.43721936765663494
1257,FUN_033515,Cluster_5685,-0.058945219297889706,0.7178788106401645
1258,FUN_033515,Cluster_5603,0.15295500138526988,0.3460608934999694
1259,FUN_033515,Cluster_10452,0.25112305375421695,0.11804224283612734
1260,FUN_033515,Cluster_3227,0.28144494045673835,0.07852192242368065
1261,FUN_033515,Cluster_4026,0.08392436515832964,0.606648770972052
1262,FUN_033515,Cluster_17192,0.04619862860995366,0.7771218699499288
1263,FUN_033515,Cluster_1836,0.26482172024902095,0.09865657266647192
1264,FUN_033515,Cluster_14610,0.24886335640905735,0.12149798285435491
1265,FUN_033515,Cluster_5517,0.3148229239173701,0.047859852177782145
1266,FUN_033515,Cluster_1950,0.008858068103530082,0.9567377029530924
1267,FUN_033515,Cluster_9380,0.19556493331765187,0.226524658660203
1268,FUN_033515,Cluster_12087,0.10253010367300557,0.5289842574461797
1269,FUN_033515,Cluster_9786,0.2337882219711454,0.14652154784543264
1270,FUN_033515,Cluster_14165,0.012348382332860794,0.9397179726426438
1271,FUN_033515,Cluster_14692,0.1754030412696021,0.27899088910890846
1272,FUN_033515,Cluster_9512,0.14671529429796437,0.3663204799361789
1273,FUN_033515,Cluster_4752,-0.07574462583489999,0.6422690049245017
1274,FUN_033515,Cluster_12083,0.09369308130746722,0.5652614449483441
1275,FUN_026168,Cluster_4036,0.018783831110252586,0.9084116055494442
1276,FUN_026168,Cluster_13647,0.3388762946093859,0.03243394086355265
1277,FUN_026168,Cluster_1819,0.3533069206144545,0.025330542733287803
1278,FUN_026168,Cluster_3226,0.35530280716958157,0.024458548696757832
1279,FUN_026168,Cluster_4754,0.1525617469480887,0.34731712267324544
1280,FUN_026168,Cluster_9420,0.14032608928049073,0.3877844634075807
1281,FUN_026168,Cluster_17186,0.06116073321424287,0.7077349400776453
1282,FUN_026168,Cluster_17173,-0.009846478607855825,0.951915694846703
1283,FUN_026168,Cluster_3301,0.23305828788832236,0.14782255262379973
1284,FUN_026168,Cluster_5516,0.26451540199382967,0.09906154503786915
1285,FUN_026168,Cluster_1832,0.1548255385986712,0.3401236816897585
1286,FUN_026168,Cluster_9366,0.21075939389625123,0.19175287167321045
1287,FUN_026168,Cluster_1833,-0.13100289082096964,0.4203908178192856
1288,FUN_026168,Cluster_17245,0.2555829508590802,0.11143963672457845
1289,FUN_026168,Cluster_9532,0.11932837001218692,0.46331815615810173
1290,FUN_026168,Cluster_3109,0.3481853659729691,0.027686889361214887
1291,FUN_026168,Cluster_9706,0.007979795901898115,0.961023676901638
1292,FUN_026168,Cluster_12081,-0.025340174623575507,0.876657251664687
1293,FUN_026168,Cluster_14532,0.3323358488126958,0.03615407978039303
1294,FUN_026168,Cluster_11565,-0.11933194116368909,0.463304676862432
1295,FUN_026168,Cluster_1951,0.15602888006480226,0.33633753101780733
1296,FUN_026168,Cluster_16354,0.23256220125765426,0.14871158014463992
1297,FUN_026168,Cluster_2500,0.29689250817629004,0.06283402723604589
1298,FUN_026168,Cluster_1865,0.39490402548707715,0.011674729870630281
1299,FUN_026168,Cluster_17623,0.3194804766336228,0.04448342551841688
1300,FUN_026168,Cluster_14633,0.011338592530010523,0.9446395998289145
1301,FUN_026168,Cluster_14605,0.265757303472372,0.0974275241193879
1302,FUN_026168,Cluster_15097,0.3672287220241569,0.019752679887373517
1303,FUN_026168,Cluster_2372,0.2514316676126039,0.11757608559213314
1304,FUN_026168,Cluster_4034,0.178250753037692,0.27113601584559355
1305,FUN_026168,Cluster_13327,0.25189585467362413,0.11687755020870595
1306,FUN_026168,Cluster_14146,0.1060221163135295,0.5149697195461879
1307,FUN_026168,Cluster_2746,0.10974272090873742,0.5002443272556696
1308,FUN_026168,Cluster_5685,0.054072939770296986,0.7403533407283227
1309,FUN_026168,Cluster_5603,0.08983110687624442,0.5814674080044553
1310,FUN_026168,Cluster_10452,0.2229395290277162,0.16673941669397077
1311,FUN_026168,Cluster_3227,0.03538280648065116,0.8284014685580636
1312,FUN_026168,Cluster_4026,0.11189895692707916,0.4918096432852907
1313,FUN_026168,Cluster_17192,-0.10649868674822861,0.5130715604529195
1314,FUN_026168,Cluster_1836,0.11414637234150117,0.4830969178469497
1315,FUN_026168,Cluster_14610,0.2257299649201682,0.1613568113390361
1316,FUN_026168,Cluster_5517,0.24723122974254536,0.12404082486139718
1317,FUN_026168,Cluster_1950,0.08901839846356904,0.5849041335598395
1318,FUN_026168,Cluster_9380,0.11370247508666466,0.484811405000541
1319,FUN_026168,Cluster_12087,0.019837013522292973,0.9032999413353973
1320,FUN_026168,Cluster_9786,0.1332021347688187,0.41256332893203373
1321,FUN_026168,Cluster_14165,0.11580799100631915,0.4767073216020364
1322,FUN_026168,Cluster_14692,0.2495529531851829,0.12043543362873892
1323,FUN_026168,Cluster_9512,0.03823487898440274,0.8148016937316543
1324,FUN_026168,Cluster_4752,-0.20661160335788586,0.20084618338569873
1325,FUN_026168,Cluster_12083,0.019902406405732945,0.902982678974356
1326,FUN_000988,Cluster_4036,0.3123242735391146,0.04975465365443507
1327,FUN_000988,Cluster_13647,0.34453916644378124,0.029472694366960858
1328,FUN_000988,Cluster_1819,0.2714205169364422,0.09023702479704167
1329,FUN_000988,Cluster_3226,0.14333701272181715,0.37757940794718303
1330,FUN_000988,Cluster_4754,0.30474680714348157,0.05587255495365675
1331,FUN_000988,Cluster_9420,0.3766385288252222,0.0165980412151066
1332,FUN_000988,Cluster_17186,0.010982921756027574,0.9463736005890683
1333,FUN_000988,Cluster_17173,0.10582723511424662,0.5157469302013384
1334,FUN_000988,Cluster_3301,0.36734493604361435,0.0197108553975604
1335,FUN_000988,Cluster_5516,0.3968109143326285,0.011241254890149838
1336,FUN_000988,Cluster_1832,0.2981863172222155,0.06164220001075083
1337,FUN_000988,Cluster_9366,0.19167405566198895,0.23608189892270265
1338,FUN_000988,Cluster_1833,-0.06694398875600774,0.6814933281670432
1339,FUN_000988,Cluster_17245,0.3041599555075196,0.056370395698414066
1340,FUN_000988,Cluster_9532,0.30445129832056106,0.0561228012497766
1341,FUN_000988,Cluster_3109,0.10622546996053786,0.5141593428422725
1342,FUN_000988,Cluster_9706,0.16131426298863513,0.32001770032927285
1343,FUN_000988,Cluster_12081,0.055124387387652414,0.7354845210018355
1344,FUN_000988,Cluster_14532,0.37425812083063037,0.01735291419092604
1345,FUN_000988,Cluster_11565,-0.1753558870801192,0.2791221924193984
1346,FUN_000988,Cluster_1951,0.3968575355009783,0.01123083108705375
1347,FUN_000988,Cluster_16354,0.42032465950348086,0.0069251481403668595
1348,FUN_000988,Cluster_2500,0.29516089232987014,0.06445768257658792
1349,FUN_000988,Cluster_1865,0.2809717613480249,0.07904674312705766
1350,FUN_000988,Cluster_17623,0.2915382296482713,0.06796191926969185
1351,FUN_000988,Cluster_14633,-0.059814709276708664,0.7138919892570786
1352,FUN_000988,Cluster_14605,0.31593796690827475,0.04703327894863558
1353,FUN_000988,Cluster_15097,0.2508029732921522,0.118527188890726
1354,FUN_000988,Cluster_2372,0.3732812287742505,0.017670959644052634
1355,FUN_000988,Cluster_4034,0.22600557100816138,0.1608320983504221
1356,FUN_000988,Cluster_13327,0.4619159151771721,0.0026954874076612935
1357,FUN_000988,Cluster_14146,0.2505541486781372,0.11890521163490164
1358,FUN_000988,Cluster_2746,0.3208381393449444,0.04353637379446893
1359,FUN_000988,Cluster_5685,0.1256414589956065,0.4398198765034893
1360,FUN_000988,Cluster_5603,0.31056031686881735,0.0511283171695986
1361,FUN_000988,Cluster_10452,0.19960405307246248,0.21688715583754212
1362,FUN_000988,Cluster_3227,0.18805931329799616,0.24520287004304475
1363,FUN_000988,Cluster_4026,0.2743853565043309,0.08663982012374966
1364,FUN_000988,Cluster_17192,0.11839392951021814,0.46685239701153425
1365,FUN_000988,Cluster_1836,0.09411965361577833,0.5634842884162815
1366,FUN_000988,Cluster_14610,0.29005770144559456,0.06943661839519097
1367,FUN_000988,Cluster_5517,0.37432520914493783,0.017331250261439786
1368,FUN_000988,Cluster_1950,0.22392216112139343,0.16482939379466813
1369,FUN_000988,Cluster_9380,0.189862849202022,0.24062283966259526
1370,FUN_000988,Cluster_12087,0.09215389460598288,0.5716953026468372
1371,FUN_000988,Cluster_9786,0.2215827876381185,0.169402798473738
1372,FUN_000988,Cluster_14165,0.035974127102392686,0.8255776265138309
1373,FUN_000988,Cluster_14692,0.22247317014920318,0.16765148324684204
1374,FUN_000988,Cluster_9512,0.14239383333830097,0.3807589389784964
1375,FUN_000988,Cluster_4752,0.01574006434250338,0.9232044155058098
1376,FUN_000988,Cluster_12083,0.09114483455144784,0.5759312636988647
1377,FUN_008275,Cluster_4036,-0.030514361023931468,0.8517284889281058
1378,FUN_008275,Cluster_13647,0.05888266853288598,0.7181659070199352
1379,FUN_008275,Cluster_1819,-0.006960445602107845,0.9659994610178146
1380,FUN_008275,Cluster_3226,-0.050097298734942244,0.7588518497623181
1381,FUN_008275,Cluster_4754,0.12076679073523534,0.4579058525801802
1382,FUN_008275,Cluster_9420,0.038227387149701954,0.8148373494259544
1383,FUN_008275,Cluster_17186,-0.07130095880784461,0.6619630133774758
1384,FUN_008275,Cluster_17173,-0.032070719396864046,0.8442567027207027
1385,FUN_008275,Cluster_3301,0.031994658322203676,0.8446215507842266
1386,FUN_008275,Cluster_5516,0.02277153881360509,0.8890780138761788
1387,FUN_008275,Cluster_1832,0.10530742602113177,0.5178228475531171
1388,FUN_008275,Cluster_9366,0.12735830415108393,0.4335450838627466
1389,FUN_008275,Cluster_1833,0.1216697534216792,0.45452578132066435
1390,FUN_008275,Cluster_17245,-0.0219947210101596,0.8928396457196583
1391,FUN_008275,Cluster_9532,0.07689599984614705,0.6372046579968691
1392,FUN_008275,Cluster_3109,-0.0038526673654160236,0.9811766105985965
1393,FUN_008275,Cluster_9706,0.08320492789709691,0.6097475282902521
1394,FUN_008275,Cluster_12081,-0.17983801468954225,0.26682161288624806
1395,FUN_008275,Cluster_14532,-0.017471279236022215,0.9147872061576784
1396,FUN_008275,Cluster_11565,-0.06900292234117571,0.6722375634293246
1397,FUN_008275,Cluster_1951,0.14580970969578702,0.3693186470905508
1398,FUN_008275,Cluster_16354,-0.07491395337254925,0.6459326957242842
1399,FUN_008275,Cluster_2500,-0.055533599990422094,0.7335923686456532
1400,FUN_008275,Cluster_1865,0.11381177940813089,0.48438893988908654
1401,FUN_008275,Cluster_17623,-0.022472152123059343,0.890527472791304
1402,FUN_008275,Cluster_14633,-0.13179385588037626,0.41756604509483275
1403,FUN_008275,Cluster_14605,0.04463949934610129,0.7844621518331191
1404,FUN_008275,Cluster_15097,-0.026976949796809795,0.8687575382959263
1405,FUN_008275,Cluster_2372,-0.01472753493685469,0.9281312458753221
1406,FUN_008275,Cluster_4034,0.02768736589220236,0.8653326580688631
1407,FUN_008275,Cluster_13327,0.17110258803937928,0.291131702991844
1408,FUN_008275,Cluster_14146,0.0466049561910364,0.7752120104937777
1409,FUN_008275,Cluster_2746,-0.03652258991126285,0.8229603853667444
1410,FUN_008275,Cluster_5685,0.2329925065248439,0.14794021346714595
1411,FUN_008275,Cluster_5603,0.0688022019073115,0.6731378174039482
1412,FUN_008275,Cluster_10452,0.03671490791226617,0.8220430980410607
1413,FUN_008275,Cluster_3227,0.09990617232691708,0.5396360406400521
1414,FUN_008275,Cluster_4026,0.009672043456744127,0.9527665671649106
1415,FUN_008275,Cluster_17192,0.05006821788518839,0.7589876652972762
1416,FUN_008275,Cluster_1836,-0.17876317457062313,0.26973819636058766
1417,FUN_008275,Cluster_14610,0.033827477214046574,0.8358390009203504
1418,FUN_008275,Cluster_5517,0.1457466338347753,0.3695280197359885
1419,FUN_008275,Cluster_1950,0.14945963625894035,0.35732401835886984
1420,FUN_008275,Cluster_9380,0.0287861643803721,0.8600402059243026
1421,FUN_008275,Cluster_12087,-0.1653120684282335,0.30800976546284586
1422,FUN_008275,Cluster_9786,0.05016483220781592,0.7585364774965656
1423,FUN_008275,Cluster_14165,0.13924978782076522,0.3914711922157378
1424,FUN_008275,Cluster_14692,0.06430592865555101,0.6934199328741097
1425,FUN_008275,Cluster_9512,-0.1285677925821535,0.4291546041111428
1426,FUN_008275,Cluster_4752,-0.04989749041948736,0.7597851531527967
1427,FUN_008275,Cluster_12083,-0.11901857195511806,0.46448828565609784
1428,FUN_006722,Cluster_4036,-0.08244466604111753,0.6130294396694068
1429,FUN_006722,Cluster_13647,0.01126761060090063,0.9449856379782923
1430,FUN_006722,Cluster_1819,-0.02252810623177678,0.890256548208622
1431,FUN_006722,Cluster_3226,0.03842220312822729,0.8139102866861095
1432,FUN_006722,Cluster_4754,0.0027404129011186977,0.9866102822143159
1433,FUN_006722,Cluster_9420,0.05791282999899379,0.7226221514196517
1434,FUN_006722,Cluster_17186,-0.03688340831560341,0.8212396038805504
1435,FUN_006722,Cluster_17173,0.036996608260655664,0.8206999109821199
1436,FUN_006722,Cluster_3301,0.0900728760144497,0.5804467836324183
1437,FUN_006722,Cluster_5516,0.010414665817543887,0.9491445200954393
